Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Order Year,Order Month,Order Quarter,Days to Ship,Profit Margin %,Revenue per Unit,Discount Band
29058,CA-2014-103843,2013-07-10,2013-07-19,Standard Class,CG-11141,Nicole Jones,Consumer,San Francisco,California,United States,North America,North America,FUR-ST-10000,Furniture,Storage,Eldon Tower,627.76,4,0.0,96.58,85.34,Low,2013,7,3,9,15.384860456225308,156.94,No Discount
29059,CA-2015-109535,2013-07-10,2013-07-17,Standard Class,CG-10345,Nicole Lewis,Consumer,Yokohama,Kanagawa,Japan,Asia Pacific,Asia Pacific,FUR-TA-10091,Furniture,Tables,Bevis 36W,1424.0,1,0.0,327.26,91.99,Medium,2013,7,3,7,22.981741573033705,1424.0,No Discount
29060,CA-2019-127691,2013-07-10,2013-07-12,First Class,CG-11556,Chris Miller,Consumer,New York City,New York,United States,North America,North America,OFF-AP-10067,Office Supplies,Appliances,Fellowes PB500,1164.78,6,0.0,224.37,145.73,High,2013,7,3,2,19.262865090403338,194.13,No Discount
29061,CA-2021-137908,2013-07-10,2013-07-10,Same Day,CG-10568,Amanda White,Consumer,Houston,Texas,United States,North America,North America,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,243.56,1,0.0,47.28,4.02,Medium,2013,7,3,0,19.41205452455247,243.56,No Discount
29062,CA-2020-134304,2013-07-10,2013-07-14,First Class,CG-10354,Rachel White,Home Office,Melbourne,Victoria,Australia,Oceania,Oceania,TEC-CO-10027,Technology,Computers,Apple MacBook Pro,5764.71,3,0.0,1071.63,264.75,Low,2013,7,3,4,18.5894867217952,1921.57,No Discount
29063,CA-2022-140720,2013-07-10,2013-07-14,Second Class,CG-10018,Amanda Robinson,Home Office,Dallas,Texas,United States,North America,North America,FUR-BO-10052,Furniture,Bookcases,O'Sullivan Lateral,3438.05,5,0.0,226.49,69.7,High,2013,7,3,4,6.587745960646297,687.61,No Discount
29064,CA-2023-147311,2013-07-10,2013-07-18,Standard Class,CG-11112,Thomas Clark,Consumer,Munich,Bavaria,Germany,Europe,Europe,TEC-CO-10031,Technology,Computers,HP Pavilion 14,4012.99,2,0.1,833.11,444.19,Medium,2013,7,3,8,20.760330825643724,2006.495,Low (1-10%)
29065,CA-2020-133950,2013-07-10,2013-07-18,Standard Class,CG-10316,William Wilson,Corporate,Chicago,Illinois,United States,North America,North America,OFF-BI-10054,Office Supplies,Binders,Cardinal Slant-D,252.92,2,0.3,-4.88,36.38,Medium,2013,7,3,8,-1.9294638620907796,126.46,Medium (11-30%)
29066,CA-2019-129184,2013-07-10,2013-07-16,Second Class,CG-11421,William Thomas,Consumer,Johannesburg,Gauteng,South Africa,Africa,Africa,TEC-PH-10033,Technology,Phones,Motorola Moto G,418.52,1,0.6,-146.72,61.92,High,2013,7,3,6,-35.05686705533786,418.52,Very High (>50%)
29067,CA-2019-128011,2013-07-10,2013-07-18,Standard Class,CG-10189,Jane Jones,Consumer,Mumbai,Maharashtra,India,Asia Pacific,Asia Pacific,TEC-CO-10070,Technology,Computers,Lenovo ThinkPad,709.42,3,0.7,-309.76,93.46,Low,2013,7,3,8,-43.66383806489809,236.47333333333333,Very High (>50%)
29068,CA-2017-116858,2013-07-10,2013-07-12,First Class,CG-10742,Lauren Lewis,Home Office,Seattle,Washington,United States,North America,North America,TEC-PH-10033,Technology,Phones,Motorola Moto G,676.01,2,0.1,89.55,3.19,Medium,2013,7,3,2,13.246845460865963,338.005,Low (1-10%)
29069,CA-2016-111639,2013-07-10,2013-07-19,Standard Class,CG-10834,Thomas Jones,Corporate,Munich,Bavaria,Germany,Europe,Europe,OFF-EN-10082,Office Supplies,Envelopes,Smead Poly,69.18,3,0.0,27.77,3.26,Critical,2013,7,3,9,40.141659439144256,23.060000000000002,No Discount
29070,CA-2021-138038,2013-07-10,2013-07-15,Second Class,CG-10018,Amanda Robinson,Consumer,Birmingham,England,United Kingdom,Europe,Europe,TEC-AC-10062,Technology,Accessories,Belkin Surge Protector,147.44,1,0.0,70.62,5.57,Low,2013,7,3,5,47.89744981009225,147.44,No Discount
29071,CA-2018-122418,2013-07-10,2013-07-19,Standard Class,CG-10230,Thomas Taylor,Corporate,Ankara,Ankara,Turkey,EMEA,EMEA,TEC-CO-10076,Technology,Copiers,Sharp MX,1270.67,2,0.5,-242.5,130.5,Medium,2013,7,3,9,-19.084420030377675,635.335,High (31-50%)
29072,CA-2022-140468,2013-07-10,2013-07-17,Standard Class,CG-11572,Rachel Harris,Consumer,Los Angeles,California,United States,North America,North America,FUR-TA-10057,Furniture,Tables,Chromcraft Bull-Nose,445.41,1,0.5,-170.55,29.04,Critical,2013,7,3,7,-38.29056375025257,445.41,High (31-50%)
29073,CA-2023-145633,2013-07-10,2013-07-19,Standard Class,CG-10519,Michael Taylor,Consumer,Ankara,Ankara,Turkey,EMEA,EMEA,FUR-FU-10001,Furniture,Furnishings,Howard Miller Clock,183.74,2,0.3,-21.65,0.83,Low,2013,7,3,9,-11.782954174376835,91.87,Medium (11-30%)
29074,CA-2022-140648,2013-07-10,2013-07-19,Standard Class,CG-10336,Ashley Brown,Consumer,Vancouver,British Columbia,Canada,North America,North America,TEC-CO-10089,Technology,Copiers,Canon imageRUNNER,636.97,1,0.7,-201.26,33.84,High,2013,7,3,9,-31.596464511672444,636.97,Very High (>50%)
29075,CA-2021-137583,2013-07-10,2013-07-19,Standard Class,CG-11254,Robert Miller,Home Office,Chennai,Tamil Nadu,India,Asia Pacific,Asia Pacific,FUR-TA-10014,Furniture,Tables,Lifetime Folding Table,3512.82,5,0.6,-1882.19,495.87,Medium,2013,7,3,9,-53.580599062861175,702.5640000000001,Very High (>50%)
29076,CA-2019-127402,2013-07-10,2013-07-19,Standard Class,CG-10574,Lauren Garcia,Consumer,Birmingham,England,United Kingdom,Europe,Europe,TEC-AC-10044,Technology,Accessories,Samsung Monitor,22.3,2,0.8,-7.46,2.08,Critical,2013,7,3,9,-33.45291479820628,11.15,Very High (>50%)
29077,CA-2014-104958,2013-07-10,2013-07-15,Second Class,CG-10574,Lauren Garcia,Corporate,Osaka,Osaka,Japan,Asia Pacific,Asia Pacific,OFF-ST-10047,Office Supplies,Storage,Rogers File Boxes,492.28,5,0.2,94.23,41.57,High,2013,7,3,5,19.141545461932235,98.45599999999999,Medium (11-30%)
29078,CA-2018-122042,2013-07-10,2013-07-19,Standard Class,CG-10988,John Taylor,Consumer,Beijing,Beijing,China,Asia Pacific,Asia Pacific,OFF-AR-10037,Office Supplies,Art,Quartet Melamine,32.99,2,0.1,14.72,0.88,High,2013,7,3,9,44.619581691421644,16.495,Low (1-10%)
29079,CA-2023-145022,2013-07-10,2013-07-16,Second Class,CG-11300,James Johnson,Corporate,Melbourne,Victoria,Australia,Oceania,Oceania,TEC-CO-10027,Technology,Computers,Apple MacBook Pro,8278.9,6,0.1,1306.43,383.21,Medium,2013,7,3,6,15.780236504849679,1379.8166666666666,Low (1-10%)
29080,CA-2022-141045,2013-07-10,2013-07-17,Standard Class,CG-10134,Daniel Jackson,Home Office,San Francisco,California,United States,North America,North America,TEC-PH-10041,Technology,Phones,Nokia 3310,4686.8,5,0.2,348.37,400.8,Medium,2013,7,3,7,7.433003328497055,937.36,Medium (11-30%)
29081,CA-2015-107039,2013-07-10,2013-07-17,Standard Class,CG-10035,Jessica Robinson,Consumer,Monterrey,Nuevo León,Mexico,LATAM,LATAM,OFF-ST-10072,Office Supplies,Storage,Globe-Weis Catalog,154.86,1,0.0,79.11,21.72,High,2013,7,3,7,51.08485083301046,154.86,No Discount
29082,CA-2018-123851,2013-07-10,2013-07-15,Second Class,CG-11195,David Smith,Consumer,New York City,New York,United States,North America,North America,FUR-ST-10003,Furniture,Storage,Fellowes Bankers Box,1106.52,4,0.0,234.89,32.67,Medium,2013,7,3,5,21.227813324657486,276.63,No Discount
29083,CA-2019-125103,2013-07-10,2013-07-14,Second Class,CG-10583,David Lewis,Home Office,Berlin,Berlin,Germany,Europe,Europe,FUR-FU-10013,Furniture,Furnishings,Advantus Globe Weis,147.97,4,0.2,25.96,10.15,High,2013,7,3,4,17.544096776373593,36.9925,Medium (11-30%)
29084,CA-2016-111071,2013-07-10,2013-07-13,First Class,CG-10767,John Johnson,Consumer,Guadalajara,Jalisco,Mexico,LATAM,LATAM,FUR-CH-10048,Furniture,Chairs,Herman Miller Aeron,443.2,1,0.0,61.18,25.96,Medium,2013,7,3,3,13.804151624548735,443.2,No Discount
29085,CA-2014-104586,2013-07-10,2013-07-19,Standard Class,CG-11152,Lauren Thomas,Consumer,Montreal,Quebec,Canada,North America,North America,TEC-CO-10074,Technology,Computers,Dell Inspiron 15,1012.41,4,0.8,-525.42,113.39,Medium,2013,7,3,9,-51.89794648413192,253.1025,Very High (>50%)
29086,CA-2019-127204,2013-07-10,2013-07-14,Second Class,CG-10763,Rachel Robinson,Corporate,Lyon,Auvergne-Rhône-Alpes,France,Europe,Europe,OFF-AP-10035,Office Supplies,Appliances,Acco Thermal Laminator,546.77,2,0.3,-13.03,45.05,High,2013,7,3,4,-2.3830861239643726,273.385,Medium (11-30%)
29087,CA-2018-122697,2013-07-10,2013-07-13,First Class,CG-10491,Jane Brown,Consumer,Abuja,Abuja,Nigeria,Africa,Africa,FUR-CH-10077,Furniture,Chairs,HON Ignition,1791.54,2,0.1,335.1,262.24,High,2013,7,3,3,18.70457818413209,895.77,Low (1-10%)
29088,CA-2017-116529,2013-07-10,2013-07-12,Same Day,CG-10770,James Walker,Consumer,Hamburg,Hamburg,Germany,Europe,Europe,OFF-BI-10025,Office Supplies,Binders,Acco Brands,338.38,2,0.0,105.34,48.47,Medium,2013,7,3,2,31.130681482357115,169.19,No Discount
29089,CA-2020-132708,2013-07-10,2013-07-16,Second Class,CG-10955,Jane Johnson,Consumer,Los Angeles,California,United States,North America,North America,OFF-FA-10065,Office Supplies,Fasteners,Cardinal Jumbo Binder,7.14,3,0.0,2.58,1.07,Critical,2013,7,3,6,36.13445378151261,2.38,No Discount
29090,CA-2017-117639,2013-07-10,2013-07-12,First Class,CG-11187,Emily Martinez,Consumer,Istanbul,Istanbul,Turkey,EMEA,EMEA,OFF-LA-10029,Office Supplies,Labels,Avery Internet Labels,51.24,1,0.0,18.65,0.71,Medium,2013,7,3,2,36.39734582357533,51.24,No Discount
29091,CA-2021-136640,2013-07-10,2013-07-12,First Class,CG-10901,Nicole Jones,Corporate,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,FUR-CH-10048,Furniture,Chairs,Herman Miller Aeron,1224.48,1,0.1,109.05,21.48,Low,2013,7,3,2,8.905821246569973,1224.48,Low (1-10%)
29092,CA-2021-136677,2013-07-10,2013-07-19,Standard Class,CG-10498,Daniel Wilson,Consumer,Chicago,Illinois,United States,North America,North America,TEC-CO-10027,Technology,Computers,Apple MacBook Pro,2549.82,2,0.2,224.69,38.75,High,2013,7,3,9,8.811994572165878,1274.91,Medium (11-30%)
29093,CA-2015-107989,2013-07-10,2013-07-12,First Class,CG-11408,James Miller,Corporate,Houston,Texas,United States,North America,North America,OFF-SU-10008,Office Supplies,Supplies,Dixon Ticonderoga,194.24,4,0.2,58.32,24.34,Medium,2013,7,3,2,30.02471169686985,48.56,Medium (11-30%)
29094,CA-2018-124645,2013-07-10,2013-07-13,First Class,CG-10888,Emily Williams,Consumer,Miami,Florida,United States,North America,North America,OFF-FA-10038,Office Supplies,Fasteners,Hunt Boston,31.01,1,0.1,13.74,1.79,Medium,2013,7,3,3,44.308287649145434,31.01,Low (1-10%)
29095,CA-2021-138680,2013-07-10,2013-07-14,First Class,CG-10309,Thomas Jones,Corporate,Guadalajara,Jalisco,Mexico,LATAM,LATAM,TEC-AC-10044,Technology,Accessories,Samsung Monitor,391.08,2,0.0,126.19,17.81,Medium,2013,7,3,4,32.26705533394702,195.54,No Discount
29096,CA-2016-114869,2013-07-10,2013-07-19,Standard Class,CG-10318,Chris Davis,Corporate,Beijing,Beijing,China,Asia Pacific,Asia Pacific,TEC-MA-10018,Technology,Machines,Epson LabelWorks,256.34,1,0.1,44.23,14.57,Medium,2013,7,3,9,17.254427713193415,256.34,Low (1-10%)
29097,CA-2021-139153,2013-07-10,2013-07-17,Standard Class,CG-10565,Sarah Anderson,Consumer,London,England,United Kingdom,Europe,Europe,OFF-ST-10047,Office Supplies,Storage,Rogers File Boxes,103.88,1,0.1,29.8,7.54,Medium,2013,7,3,7,28.686946476703888,103.88,Low (1-10%)
29098,CA-2019-129691,2013-07-10,2013-07-18,Standard Class,CG-10328,Michael White,Consumer,Johannesburg,Gauteng,South Africa,Africa,Africa,OFF-ST-10069,Office Supplies,Storage,Avery Recycled,54.82,1,0.1,9.4,5.83,Medium,2013,7,3,8,17.147026632615834,54.82,Low (1-10%)
29099,CA-2023-147610,2013-07-10,2013-07-16,Second Class,CG-11178,John Miller,Consumer,Miami,Florida,United States,North America,North America,TEC-CO-10070,Technology,Computers,Lenovo ThinkPad,870.32,1,0.0,195.15,39.64,High,2013,7,3,6,22.42278702086589,870.32,No Discount
29100,CA-2021-139490,2013-07-10,2013-07-13,First Class,CG-10501,Ashley Jones,Consumer,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,FUR-CH-10004,Furniture,Chairs,Flash Furniture,1863.18,2,0.0,93.54,10.85,Critical,2013,7,3,3,5.020448909928187,931.59,No Discount
29101,CA-2020-131238,2013-07-10,2013-07-16,Second Class,CG-11198,Amanda Jackson,Consumer,Paris,Île-de-France,France,Europe,Europe,FUR-FU-10013,Furniture,Furnishings,Advantus Globe Weis,580.24,5,0.2,148.64,64.52,Medium,2013,7,3,6,25.616986074727695,116.048,Medium (11-30%)
29102,CA-2024-150192,2013-07-10,2013-07-15,Second Class,CG-10342,Daniel Martinez,Consumer,Osaka,Osaka,Japan,Asia Pacific,Asia Pacific,TEC-PH-10019,Technology,Phones,Apple iPhone 14,610.56,2,0.2,38.68,83.98,Medium,2013,7,3,5,6.335167714884697,305.28,Medium (11-30%)
29103,CA-2017-115814,2013-07-10,2013-07-19,Standard Class,CG-11397,Kevin Clark,Consumer,New York City,New York,United States,North America,North America,OFF-BI-10054,Office Supplies,Binders,Cardinal Slant-D,224.2,2,0.0,118.79,25.81,Critical,2013,7,3,9,52.983942908117754,112.1,No Discount
29104,CA-2023-149429,2013-07-10,2013-07-17,Standard Class,CG-10520,John Anderson,Consumer,Monterrey,Nuevo León,Mexico,LATAM,LATAM,OFF-BI-10025,Office Supplies,Binders,Acco Brands,234.51,1,0.2,100.25,7.62,Low,2013,7,3,7,42.748710076329374,234.51,Medium (11-30%)
29105,CA-2019-126756,2013-07-10,2013-07-19,Standard Class,CG-10885,James Johnson,Corporate,Seattle,Washington,United States,North America,North America,OFF-AR-10021,Office Supplies,Art,Quartet Corkboard,173.28,2,0.3,20.76,15.84,High,2013,7,3,9,11.98060941828255,86.64,Medium (11-30%)
29106,CA-2018-124242,2013-07-10,2013-07-17,Standard Class,CG-11477,Thomas Williams,Home Office,Atlanta,Georgia,United States,North America,North America,OFF-AP-10067,Office Supplies,Appliances,Fellowes PB500,451.05,1,0.0,178.71,48.64,Medium,2013,7,3,7,39.62088460259395,451.05,No Discount
29107,CA-2024-150193,2013-07-10,2013-07-18,Standard Class,CG-10030,Sarah Thomas,Consumer,Tokyo,Tokyo,Japan,Asia Pacific,Asia Pacific,FUR-FU-10086,Furniture,Furnishings,DAX Circular Frame,30.81,3,0.1,5.02,3.41,Medium,2013,7,3,8,16.29341123012009,10.27,Low (1-10%)
29108,CA-2020-132934,2013-07-10,2013-07-19,Standard Class,CG-11369,Ashley Williams,Home Office,Lyon,Auvergne-Rhône-Alpes,France,Europe,Europe,OFF-AP-10005,Office Supplies,Appliances,Avery Thermal Print,1056.21,3,0.0,317.24,69.85,High,2013,7,3,9,30.035693659404856,352.07,No Discount
29109,CA-2022-141916,2013-07-10,2013-07-14,First Class,CG-10452,Rachel Martinez,Corporate,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,FUR-CH-10048,Furniture,Chairs,Herman Miller Aeron,443.71,3,0.7,-256.03,60.13,High,2013,7,3,4,-57.70210272475265,147.90333333333334,Very High (>50%)
29110,CA-2015-105537,2013-07-10,2013-07-13,First Class,CG-10570,Sarah Wilson,Corporate,Philadelphia,Pennsylvania,United States,North America,North America,OFF-LA-10090,Office Supplies,Labels,Avery Shipping,20.93,1,0.0,8.25,2.38,Medium,2013,7,3,3,39.41710463449594,20.93,No Discount
29111,CA-2023-146391,2013-07-10,2013-07-19,Standard Class,CG-10668,Chris Anderson,Home Office,Brasília,Distrito Federal,Brazil,LATAM,LATAM,FUR-ST-10010,Furniture,Storage,Sauder Edgewater,162.77,4,0.7,-63.52,18.16,High,2013,7,3,9,-39.02439024390244,40.6925,Very High (>50%)
29112,CA-2021-136596,2013-07-11,2013-07-18,Standard Class,CG-10684,Kevin Harris,Consumer,Yokohama,Kanagawa,Japan,Asia Pacific,Asia Pacific,TEC-AC-10024,Technology,Accessories,APC Battery Backup,125.71,1,0.0,36.76,8.56,Critical,2013,7,3,7,29.241905974067294,125.71,No Discount
29113,CA-2017-115001,2013-07-11,2013-07-20,Standard Class,CG-10619,John Thomas,Consumer,Los Angeles,California,United States,North America,North America,FUR-TA-10014,Furniture,Tables,Lifetime Folding Table,128.34,2,0.6,-57.67,1.45,Critical,2013,7,3,9,-44.93532803490728,64.17,Very High (>50%)
29114,CA-2016-113290,2013-07-11,2013-07-19,Standard Class,CG-10087,Thomas Smith,Consumer,Dallas,Texas,United States,North America,North America,OFF-SU-10036,Office Supplies,Supplies,Staples #10,19.41,1,0.3,-0.68,1.89,Low,2013,7,3,8,-3.503348789283874,19.41,Medium (11-30%)
29115,CA-2015-106565,2013-07-11,2013-07-18,Standard Class,CG-11145,Chris Anderson,Consumer,Manchester,England,United Kingdom,Europe,Europe,OFF-PA-10084,Office Supplies,Paper,Georgia-Pacific,25.18,1,0.0,11.55,1.95,High,2013,7,3,7,45.869737887212075,25.18,No Discount
29116,CA-2017-119177,2013-07-11,2013-07-15,Second Class,CG-10942,Thomas Wilson,Corporate,Marseille,Provence,France,Europe,Europe,TEC-AC-10032,Technology,Accessories,Logitech Mouse,240.04,4,0.7,-88.08,24.43,Medium,2013,7,3,4,-36.693884352607895,60.01,Very High (>50%)
29117,CA-2019-126923,2013-07-11,2013-07-15,Second Class,CG-11527,Megan Taylor,Consumer,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,TEC-PH-10041,Technology,Phones,Nokia 3310,571.35,3,0.8,-271.01,6.42,High,2013,7,3,4,-47.4332720749103,190.45000000000002,Very High (>50%)
29118,CA-2021-136655,2013-07-11,2013-07-19,Standard Class,CG-11260,Sarah Robinson,Consumer,Lyon,Auvergne-Rhône-Alpes,France,Europe,Europe,OFF-PA-10043,Office Supplies,Paper,HP Bright White,186.9,3,0.0,74.69,4.65,Low,2013,7,3,8,39.9625468164794,62.300000000000004,No Discount
29119,CA-2015-105962,2013-07-11,2013-07-18,Standard Class,CG-10093,Ashley Taylor,Consumer,New Delhi,Delhi,India,Asia Pacific,Asia Pacific,OFF-FA-10073,Office Supplies,Fasteners,Acco Smooth Finish,96.26,3,0.2,13.83,8.56,High,2013,7,3,7,14.36733845834199,32.086666666666666,Medium (11-30%)
29120,CA-2019-129161,2013-07-11,2013-07-13,First Class,CG-11386,Sarah White,Consumer,Munich,Bavaria,Germany,Europe,Europe,FUR-CH-10077,Furniture,Chairs,HON Ignition,826.02,1,0.2,71.96,79.59,Medium,2013,7,3,2,8.711653470860268,826.02,Medium (11-30%)
29121,CA-2023-147566,2013-07-11,2013-07-17,Second Class,CG-10711,Amanda Walker,Consumer,Munich,Bavaria,Germany,Europe,Europe,FUR-CH-10048,Furniture,Chairs,Herman Miller Aeron,165.15,1,0.8,-98.46,2.8,Medium,2013,7,3,6,-59.61852861035422,165.15,Very High (>50%)
29122,CA-2018-123376,2013-07-11,2013-07-17,Second Class,CG-11463,Michael Robinson,Consumer,Miami,Florida,United States,North America,North America,FUR-BO-10080,Furniture,Bookcases,IKEA KALLAX,657.03,3,0.7,-324.28,91.56,Medium,2013,7,3,6,-49.35543278084714,219.01,Very High (>50%)
29123,CA-2021-136438,2013-07-11,2013-07-17,Second Class,CG-10433,Jane Taylor,Consumer,Lyon,Auvergne-Rhône-Alpes,France,Europe,Europe,OFF-LA-10016,Office Supplies,Labels,Avery Address Labels,16.51,2,0.1,6.34,0.86,Critical,2013,7,3,6,38.40096910963052,8.255,Low (1-10%)
29124,CA-2020-131129,2013-07-11,2013-07-13,First Class,CG-10579,Ashley Anderson,Corporate,Ankara,Ankara,Turkey,EMEA,EMEA,OFF-AP-10063,Office Supplies,Appliances,Hoover Handheld,635.66,3,0.1,127.98,27.91,Medium,2013,7,3,2,20.133404650284746,211.88666666666666,Low (1-10%)
29125,CA-2017-119338,2013-07-11,2013-07-20,Standard Class,CG-10280,Emily Williams,Consumer,Yokohama,Kanagawa,Japan,Asia Pacific,Asia Pacific,TEC-AC-10024,Technology,Accessories,APC Battery Backup,44.6,3,0.8,-16.16,3.51,Low,2013,7,3,9,-36.233183856502244,14.866666666666667,Very High (>50%)
29126,CA-2016-113835,2013-07-11,2013-07-18,Standard Class,CG-11249,Kevin Wilson,Consumer,Kano,Kano,Nigeria,Africa,Africa,FUR-FU-10001,Furniture,Furnishings,Howard Miller Clock,176.64,3,0.0,50.42,15.42,High,2013,7,3,7,28.543931159420293,58.879999999999995,No Discount
29127,CA-2021-137378,2013-07-11,2013-07-17,Second Class,CG-10364,Emily Miller,Home Office,Paris,Île-de-France,France,Europe,Europe,OFF-AR-10037,Office Supplies,Art,Quartet Melamine,262.03,2,0.1,86.48,10.31,Critical,2013,7,3,6,33.00385452047476,131.015,Low (1-10%)
29128,CA-2020-131011,2013-07-11,2013-07-16,Second Class,CG-10915,Nicole Garcia,Home Office,Miami,Florida,United States,North America,North America,TEC-CO-10006,Technology,Computers,Asus VivoBook,1399.59,1,0.0,329.71,90.55,High,2013,7,3,5,23.55761330103816,1399.59,No Discount
29129,CA-2018-120477,2013-07-11,2013-07-20,Standard Class,CG-11344,Emily Clark,Consumer,Kano,Kano,Nigeria,Africa,Africa,TEC-CO-10027,Technology,Computers,Apple MacBook Pro,472.57,1,0.6,-163.56,41.49,Medium,2013,7,3,9,-34.61074549802146,472.57,Very High (>50%)
29130,CA-2022-143366,2013-07-11,2013-07-15,First Class,CG-10294,Kevin Garcia,Consumer,Houston,Texas,United States,North America,North America,TEC-PH-10041,Technology,Phones,Nokia 3310,888.39,5,0.4,-170.33,7.41,Low,2013,7,3,4,-19.17288578214523,177.678,High (31-50%)
29131,CA-2014-101297,2013-07-11,2013-07-15,Second Class,CG-10258,Thomas Robinson,Home Office,New Delhi,Delhi,India,Asia Pacific,Asia Pacific,OFF-ST-10047,Office Supplies,Storage,Rogers File Boxes,123.33,1,0.1,21.4,10.74,Low,2013,7,3,4,17.351820319468093,123.33,Low (1-10%)
29132,CA-2023-147356,2013-07-11,2013-07-14,First Class,CG-10318,Chris Davis,Consumer,Atlanta,Georgia,United States,North America,North America,FUR-FU-10013,Furniture,Furnishings,Advantus Globe Weis,125.26,2,0.0,25.95,14.49,Medium,2013,7,3,3,20.71690882963436,62.63,No Discount
29133,CA-2023-148275,2013-07-11,2013-07-18,Standard Class,CG-11430,Michael Martinez,Corporate,Berlin,Berlin,Germany,Europe,Europe,TEC-PH-10019,Technology,Phones,Apple iPhone 14,709.98,2,0.0,134.13,39.64,Critical,2013,7,3,7,18.892081467083578,354.99,No Discount
29134,CA-2020-131410,2013-07-11,2013-07-15,First Class,CG-10331,James Anderson,Home Office,Mumbai,Maharashtra,India,Asia Pacific,Asia Pacific,OFF-PA-10043,Office Supplies,Paper,HP Bright White,49.16,1,0.2,15.34,7.06,Low,2013,7,3,4,31.204231082180637,49.16,Medium (11-30%)
29135,CA-2017-116927,2013-07-11,2013-07-15,Second Class,CG-10829,James Miller,Corporate,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,TEC-CO-10074,Technology,Computers,Dell Inspiron 15,8789.08,4,0.1,745.61,60.31,High,2013,7,3,4,8.48336799756061,2197.27,Low (1-10%)
