order_id,order_date,year,month,quarter,region,segment,category,sub_category,sales,profit,quantity,discount,customer_id,customer_name,product_name,ship_mode,profit_margin
MX-2014-146269,2014-06-14,2014,6,2,North,Consumer,Furniture,Chairs,186,18.536,2,0.2,CA-127753,Cynthia Arntzen,"Office Star Swivel Stool, Red",First Class,0.09965591397849463
MX-2014-134887,2014-06-24,2014,6,2,North,Corporate,Furniture,Chairs,482,84.28,7,0.2,TB-213553,Todd Boyes,"Novimex Rocking Chair, Black",Second Class,0.17485477178423237
MX-2014-134922,2014-07-02,2014,7,3,North,Corporate,Furniture,Chairs,89,6.688,2,0.2,RW-196303,Rob Williams,"Hon Steel Folding Chair, Set of Two",Second Class,0.07514606741573034
MX-2014-107930,2014-07-21,2014,7,3,North,Consumer,Furniture,Chairs,1219,198.04,5,0.2,RK-193003,Ralph Kennedy,"Hon Executive Leather Armchair, Black",Second Class,0.16246103363412634
MX-2014-107930,2014-07-21,2014,7,3,North,Consumer,Furniture,Chairs,229,8.556,3,0.2,RK-193003,Ralph Kennedy,"Office Star Rocking Chair, Set of Two",Second Class,0.03736244541484716
MX-2014-131366,2014-08-20,2014,8,3,North,Corporate,Furniture,Chairs,273,95.712,4,0.2,TP-215653,Tracy Poddar,"Hon Rocking Chair, Black",First Class,0.3505934065934066
MX-2014-133179,2014-09-02,2014,9,3,North,Corporate,Furniture,Chairs,172,15.008,2,0.2,KB-162403,Karen Bern,"Hon Swivel Stool, Black",Second Class,0.08725581395348837
MX-2014-143462,2014-10-03,2014,10,4,North,Consumer,Furniture,Chairs,73,19.928,2,0.2,TH-211003,Thea Hendricks,"Office Star Chairmat, Set of Two",Same Day,0.272986301369863
US-2014-164245,2014-10-08,2014,10,4,North,Corporate,Furniture,Chairs,175,-15.28,2,0.2,FH-142753,Frank Hawley,"Hon Swivel Stool, Red",Second Class,-0.0873142857142857
US-2014-124646,2014-10-28,2014,10,4,North,Consumer,Furniture,Chairs,178,-42.256,4,0.2,CB-120253,Cassandra Brandow,"SAFCO Steel Folding Chair, Black",Same Day,-0.2373932584269663
US-2014-139500,2014-11-17,2014,11,4,North,Consumer,Furniture,Chairs,269,-53.796,3,0.2,JL-158503,John Lucas,"SAFCO Swivel Stool, Red",Second Class,-0.19998513011152416
MX-2014-129728,2014-11-17,2014,11,4,North,Corporate,Furniture,Chairs,386,38.56,5,0.2,DG-133003,Deirdre Greer,"Harbour Creations Rocking Chair, Black",Second Class,0.09989637305699482
MX-2014-126221,2014-11-18,2014,11,4,North,Home Office,Furniture,Chairs,145,39.856,4,0.2,CR-126253,Corey Roper,"Office Star Chairmat, Set of Two",Second Class,0.2748689655172414
US-2014-166177,2014-11-19,2014,11,4,North,Corporate,Furniture,Chairs,243,-9.108,1,0.2,FH-143653,Fred Hopkins,"Hon Executive Leather Armchair, Adjustable",Second Class,-0.037481481481481484
MX-2014-141229,2014-11-20,2014,11,4,North,Home Office,Furniture,Chairs,744,269.7,3,0.2,HR-147703,Hallie Redmond,"Office Star Executive Leather Armchair, Adjustable",First Class,0.3625
MX-2014-120810,2014-11-27,2014,11,4,North,Corporate,Furniture,Chairs,436,-38.2,5,0.2,BM-115753,Brendan Murry,"Hon Swivel Stool, Red",Second Class,-0.08761467889908257
MX-2014-152968,2014-12-01,2014,12,4,North,Home Office,Furniture,Chairs,658,-65.884,7,0.2,CC-124303,Chuck Clark,"Office Star Swivel Stool, Set of Two",First Class,-0.10012765957446809
MX-2014-127733,2014-12-08,2014,12,4,North,Corporate,Furniture,Chairs,89,6.688,2,0.2,MZ-175153,Mary Zewe,"Hon Steel Folding Chair, Set of Two",Second Class,0.07514606741573034
MX-2014-112039,2014-12-09,2014,12,4,North,Consumer,Furniture,Chairs,386,38.56,5,0.2,SV-207853,Stewart Visinsky,"Harbour Creations Rocking Chair, Black",Same Day,0.09989637305699482
MX-2014-120978,2014-12-11,2014,12,4,North,Home Office,Furniture,Chairs,584,160.632,6,0.2,TC-215353,Tracy Collins,"Harbour Creations Swivel Stool, Adjustable",First Class,0.27505479452054793
MX-2014-138569,2014-12-26,2014,12,4,North,Consumer,Furniture,Chairs,143,46.368,3,0.2,KH-163603,Katherine Hughes,"Office Star Steel Folding Chair, Black",First Class,0.32425174825174824
MX-2011-155530,2011-05-27,2011,5,2,North,Consumer,Furniture,Furnishings,60,-25.008,3,0.4,CC-126703,Craig Carreira,"Advantus Clock, Erganomic",First Class,-0.4168
US-2011-165316,2011-06-18,2011,6,2,North,Corporate,Furniture,Furnishings,70,-5.84,4,0.4,LO-171703,Lori Olson,"Rubbermaid Door Stop, Black",Second Class,-0.08342857142857142
US-2011-137673,2011-07-07,2011,7,3,North,Consumer,Furniture,Furnishings,24,-14.544,3,0.4,RL-196153,Rob Lucas,"Advantus Light Bulb, Duo Pack",First Class,-0.606
US-2011-156440,2011-07-27,2011,7,3,North,Consumer,Furniture,Furnishings,47,-9.3,1,0.4,CC-126703,Craig Carreira,"Eldon Frame, Black",First Class,-0.19787234042553192
MX-2011-144827,2011-07-29,2011,7,3,North,Corporate,Furniture,Furnishings,132,-37.452,3,0.4,GD-145903,Giulietta Dortch,"Deflect-O Frame, Black",Second Class,-0.2837272727272727
MX-2011-107482,2011-09-14,2011,9,3,North,Corporate,Furniture,Furnishings,39,-3.264,2,0.4,CK-127603,Cyma Kinney,"Tenex Photo Frame, Durable",Same Day,-0.08369230769230769
US-2011-109127,2011-10-13,2011,10,4,North,Consumer,Furniture,Furnishings,30,-2.58,3,0.4,AB-101053,Adrian Barton,"Deflect-O Stacking Tray, Black",First Class,-0.08600000000000001
US-2011-156706,2011-11-07,2011,11,4,North,Consumer,Furniture,Furnishings,57,-0.972,3,0.4,TT-210703,Ted Trevino,"Eldon Door Stop, Durable",First Class,-0.017052631578947368
MX-2011-107370,2011-12-23,2011,12,4,North,Corporate,Furniture,Furnishings,127,16.896,6,0.4,SC-207703,Stewart Carmichael,"Advantus Photo Frame, Duo Pack",Second Class,0.13303937007874017
MX-2011-107370,2011-12-23,2011,12,4,North,Corporate,Furniture,Furnishings,71,3.528,7,0.4,SC-207703,Stewart Carmichael,"Eldon Light Bulb, Duo Pack",Second Class,0.049690140845070424
US-2011-152821,2011-12-28,2011,12,4,North,Consumer,Furniture,Furnishings,8,-4.404,1,0.4,DB-134053,Denny Blanton,"Rubbermaid Light Bulb, Black",First Class,-0.5505
MX-2012-154921,2012-01-09,2012,1,1,North,Consumer,Furniture,Furnishings,51,2.52,5,0.4,MK-181603,Mike Kennedy,"Eldon Light Bulb, Duo Pack",First Class,0.049411764705882356
US-2012-110576,2012-02-16,2012,2,1,North,Consumer,Furniture,Furnishings,34,-15.984,3,0.4,DO-136453,Doug O'Connell,"Eldon Stacking Tray, Durable",First Class,-0.47011764705882353
MX-2012-140179,2012-03-12,2012,3,1,North,Home Office,Furniture,Furnishings,35,4.088,2,0.4,KB-164053,Katrina Bavinger,"Rubbermaid Door Stop, Duo Pack",Same Day,0.1168
MX-2012-136112,2012-04-25,2012,4,2,North,Consumer,Furniture,Furnishings,91,15.072,12,0.4,RD-194803,Rick Duston,"Deflect-O Light Bulb, Black",Second Class,0.1656263736263736
US-2012-136000,2012-05-14,2012,5,2,North,Corporate,Furniture,Furnishings,10,-0.844,1,0.4,BV-112453,Benjamin Venier,"Rubbermaid Stacking Tray, Durable",First Class,-0.0844
MX-2012-128636,2012-05-15,2012,5,2,North,Corporate,Furniture,Furnishings,23,-14.52,3,0.4,EB-137053,Ed Braxton,"Deflect-O Light Bulb, Duo Pack",First Class,-0.6313043478260869
MX-2012-140018,2012-06-11,2012,6,2,North,Consumer,Furniture,Furnishings,56,-11.284,7,0.4,JR-157003,Jocasta Rupert,"Advantus Light Bulb, Black",Second Class,-0.2015
MX-2012-145352,2012-06-29,2012,6,2,North,Corporate,Furniture,Furnishings,20,-13.168,2,0.4,SH-199753,Sally Hughsby,"Deflect-O Stacking Tray, Durable",Second Class,-0.6584
MX-2012-133942,2012-08-26,2012,8,3,North,Home Office,Furniture,Furnishings,51,-20.436,3,0.4,VM-216853,Valerie Mitchum,"Deflect-O Door Stop, Erganomic",Second Class,-0.4007058823529412
MX-2012-106082,2012-08-27,2012,8,3,North,Consumer,Furniture,Furnishings,38,-3.84,5,0.4,DB-130603,Dave Brooks,"Tenex Light Bulb, Black",First Class,-0.10105263157894737
US-2012-116918,2012-09-20,2012,9,3,North,Consumer,Furniture,Furnishings,60,-25.188,3,0.4,PB-191053,Peter BÃ¼hler,"Deflect-O Clock, Black",Second Class,-0.4198
US-2012-133970,2012-09-26,2012,9,3,North,Consumer,Furniture,Furnishings,181,-75.564,9,0.4,SJ-202153,Sarah Jordon,"Deflect-O Clock, Black",First Class,-0.4174806629834254
US-2012-117982,2012-11-10,2012,11,4,North,Corporate,Furniture,Furnishings,140,-79.128,3,0.4,KH-166303,Ken Heidel,"Eldon Frame, Duo Pack",First Class,-0.5652
MX-2012-159905,2012-11-27,2012,11,4,North,Consumer,Furniture,Furnishings,60,-6.036,3,0.4,EM-140653,Erin Mull,"Eldon Door Stop, Duo Pack",First Class,-0.1006
US-2012-139990,2012-12-20,2012,12,4,North,Corporate,Furniture,Furnishings,62,-11.352,3,0.4,HR-148303,Harold Ryan,"Advantus Clock, Black",Second Class,-0.1830967741935484
US-2013-130855,2013-01-08,2013,1,1,North,Consumer,Furniture,Furnishings,88,-24.968,2,0.4,PG-188953,Paul Gonzalez,"Deflect-O Frame, Black",Second Class,-0.2837272727272727
US-2013-130855,2013-01-08,2013,1,1,North,Consumer,Furniture,Furnishings,171,-22.848,4,0.4,PG-188953,Paul Gonzalez,"Deflect-O Frame, Durable",Second Class,-0.1336140350877193
US-2013-117198,2013-01-31,2013,1,1,North,Consumer,Furniture,Furnishings,30,-5.58,3,0.4,LH-169003,Lena Hernandez,"Eldon Light Bulb, Black",Second Class,-0.186
US-2013-104976,2013-03-05,2013,3,1,North,Consumer,Furniture,Furnishings,128,-17.136,3,0.4,AM-107053,Anne McFarland,"Deflect-O Frame, Durable",Second Class,-0.133875
MX-2013-106922,2013-05-14,2013,5,2,North,Corporate,Furniture,Furnishings,20,-2.012,1,0.4,LD-168553,Lela Donovan,"Eldon Door Stop, Duo Pack",Second Class,-0.1006
MX-2013-106922,2013-05-14,2013,5,2,North,Corporate,Furniture,Furnishings,60,9.012,3,0.4,LD-168553,Lela Donovan,"Rubbermaid Clock, Black",Second Class,0.1502
US-2013-108567,2013-06-04,2013,6,2,North,Consumer,Furniture,Furnishings,128,-83.436,3,0.4,BH-117103,Brosina Hoffman,"Rubbermaid Frame, Durable",Second Class,-0.65184375
US-2013-140774,2013-06-13,2013,6,2,North,Consumer,Furniture,Furnishings,59,-19.584,3,0.4,SW-202753,Scott Williamson,"Deflect-O Photo Frame, Durable",Second Class,-0.3319322033898305
US-2013-111332,2013-07-30,2013,7,3,North,Home Office,Furniture,Furnishings,20,-6.688,2,0.4,PK-189103,Paul Knutson,"Advantus Stacking Tray, Erganomic",First Class,-0.3344
MX-2013-161438,2013-08-16,2013,8,3,North,Corporate,Furniture,Furnishings,38,-24.2,5,0.4,RW-195403,Rick Wilson,"Deflect-O Light Bulb, Duo Pack",Second Class,-0.6368421052631579
US-2013-138709,2013-09-18,2013,9,3,North,Corporate,Furniture,Furnishings,48,-10.36,5,0.4,AH-100753,Adam Hart,"Eldon Light Bulb, Erganomic",First Class,-0.21583333333333332
US-2013-139962,2013-10-29,2013,10,4,North,Consumer,Furniture,Furnishings,60,-35.232,8,0.4,CB-124153,Christy Brittain,"Rubbermaid Light Bulb, Black",Same Day,-0.5871999999999999
US-2013-139962,2013-10-29,2013,10,4,North,Consumer,Furniture,Furnishings,40,-8.112,2,0.4,CB-124153,Christy Brittain,"Tenex Photo Frame, Erganomic",Same Day,-0.2028
US-2013-100965,2013-12-03,2013,12,4,North,Consumer,Furniture,Furnishings,20,-11.336,1,0.4,AA-103753,Allen Armold,"Advantus Photo Frame, Durable",Same Day,-0.5668
US-2013-100965,2013-12-03,2013,12,4,North,Consumer,Furniture,Furnishings,347,-179.488,8,0.4,AA-103753,Allen Armold,"Rubbermaid Frame, Erganomic",Same Day,-0.5172564841498559
MX-2013-109981,2013-12-03,2013,12,4,North,Consumer,Furniture,Furnishings,56,2.76,6,0.4,BM-117853,Bryan Mills,"Advantus Stacking Tray, Erganomic",First Class,0.04928571428571428
US-2013-106845,2013-12-13,2013,12,4,North,Home Office,Furniture,Furnishings,68,-22.704,3,0.4,RD-196603,Robert Dilbeck,"Eldon Photo Frame, Erganomic",Same Day,-0.33388235294117646
MX-2013-163790,2013-12-23,2013,12,4,North,Consumer,Furniture,Furnishings,41,-3.44,4,0.4,FP-143203,Frank Preis,"Deflect-O Stacking Tray, Black",Second Class,-0.08390243902439025
US-2013-119928,2013-12-24,2013,12,4,North,Consumer,Furniture,Furnishings,40,-13.376,4,0.4,CA-127753,Cynthia Arntzen,"Advantus Stacking Tray, Erganomic",Second Class,-0.3344
MX-2013-117366,2013-12-25,2013,12,4,North,Consumer,Furniture,Furnishings,76,8.784,4,0.4,CD-119203,Carlos Daly,"Deflect-O Clock, Durable",Second Class,0.11557894736842106
MX-2014-118528,2014-01-09,2014,1,1,North,Consumer,Furniture,Furnishings,40,-22.672,2,0.4,GH-144253,Gary Hwang,"Advantus Photo Frame, Durable",First Class,-0.5668
US-2014-142790,2014-06-19,2014,6,2,North,Corporate,Furniture,Furnishings,40,-22.672,2,0.4,TH-211153,Thea Hudgings,"Advantus Photo Frame, Durable",Second Class,-0.5668
US-2014-135748,2014-07-19,2014,7,3,North,Consumer,Furniture,Furnishings,36,-4.216,2,0.4,CM-121603,Charles McCrossin,"Advantus Door Stop, Black",Same Day,-0.11711111111111111
US-2014-133193,2014-07-31,2014,7,3,North,Consumer,Furniture,Furnishings,101,-8.44,10,0.4,NP-183253,Naresj Patel,"Rubbermaid Stacking Tray, Durable",First Class,-0.08356435643564356
MX-2014-160080,2014-08-05,2014,8,3,North,Home Office,Furniture,Furnishings,59,-19.584,3,0.4,TB-211903,Thomas Brumley,"Deflect-O Photo Frame, Durable",Second Class,-0.3319322033898305
MX-2014-131366,2014-08-20,2014,8,3,North,Corporate,Furniture,Furnishings,19,-12.12,2,0.4,TP-215653,Tracy Poddar,"Tenex Stacking Tray, Erganomic",First Class,-0.6378947368421052
US-2014-141985,2014-08-22,2014,8,3,North,Corporate,Furniture,Furnishings,311,-67.536,7,0.4,CS-124903,Cindy Schnelling,"Advantus Frame, Duo Pack",Second Class,-0.21715755627009647
US-2014-141985,2014-08-22,2014,8,3,North,Corporate,Furniture,Furnishings,18,-9.664,1,0.4,CS-124903,Cindy Schnelling,"Tenex Door Stop, Black",Second Class,-0.5368888888888889
MX-2014-161228,2014-09-03,2014,9,3,North,Corporate,Furniture,Furnishings,45,-0.024,2,0.4,SG-208903,Susan Gilcrest,"Eldon Clock, Black",Second Class,-0.0005333333333333334
US-2014-122749,2014-09-04,2014,9,3,North,Corporate,Furniture,Furnishings,104,-27.6,5,0.4,PJ-188353,Patrick Jones,"Rubbermaid Photo Frame, Black",First Class,-0.2653846153846154
US-2014-164049,2014-09-06,2014,9,3,North,Corporate,Furniture,Furnishings,43,-27.812,1,0.4,KE-164203,Katrina Edelman,"Rubbermaid Frame, Durable",First Class,-0.6467906976744187
MX-2014-162558,2014-09-18,2014,9,3,North,Consumer,Furniture,Furnishings,48,-13.58,5,0.4,FO-143053,Frank Olsen,"Deflect-O Stacking Tray, Erganomic",Second Class,-0.28291666666666665
US-2014-112690,2014-09-19,2014,9,3,North,Consumer,Furniture,Furnishings,57,-3.804,3,0.4,AR-105703,Anemone Ratner,"Tenex Clock, Durable",Second Class,-0.06673684210526315
US-2014-168102,2014-09-24,2014,9,3,North,Home Office,Furniture,Furnishings,20,-8.396,1,0.4,SN-205603,Skye Norling,"Deflect-O Clock, Black",First Class,-0.41980000000000006
US-2014-109995,2014-09-25,2014,9,3,North,Corporate,Furniture,Furnishings,132,-55.032,3,0.4,HH-150103,Hilary Holden,"Tenex Frame, Duo Pack",First Class,-0.4169090909090909
MX-2014-124674,2014-10-28,2014,10,4,North,Home Office,Furniture,Furnishings,43,-22.16,2,0.4,BS-118003,Bryan Spruell,"Eldon Clock, Durable",Second Class,-0.5153488372093024
US-2014-166177,2014-11-19,2014,11,4,North,Corporate,Furniture,Furnishings,68,11.304,9,0.4,FH-143653,Fred Hopkins,"Deflect-O Light Bulb, Black",Second Class,0.16623529411764706
MX-2014-154907,2014-11-20,2014,11,4,North,Home Office,Furniture,Furnishings,80,-32.208,4,0.4,EM-142003,Evan Minnotte,"Rubbermaid Clock, Duo Pack",Same Day,-0.40259999999999996
MX-2014-137211,2014-11-21,2014,11,4,North,Consumer,Furniture,Furnishings,346,-207.68,8,0.4,LC-168853,Lena Creighton,"Advantus Frame, Durable",First Class,-0.6002312138728324
US-2014-139941,2014-12-04,2014,12,4,North,Consumer,Furniture,Furnishings,15,-1.536,2,0.4,RA-199153,Russell Applegate,"Tenex Light Bulb, Black",First Class,-0.1024
MX-2011-161823,2011-03-21,2011,3,1,North,Consumer,Technology,Copiers,256,86.72664,3,0.002,RK-193003,Ralph Kennedy,"HP Ink, Digital",First Class,0.3387759375
MX-2011-115322,2011-03-28,2011,3,1,North,Consumer,Technology,Copiers,260,72.31944,3,0.002,LW-172153,Luke Weiss,"HP Ink, Color",Second Class,0.2781516923076923
MX-2011-157049,2011-06-13,2011,6,2,North,Home Office,Technology,Copiers,632,87.35364,3,0.002,BD-115603,Brendan Dodson,"Canon Fax Machine, High-Speed",Same Day,0.1382177848101266
MX-2011-145884,2011-06-17,2011,6,2,North,Consumer,Technology,Copiers,421,58.23576,2,0.002,SO-203353,Sean O'Donnell,"Canon Fax Machine, High-Speed",Second Class,0.13832722090261282
MX-2011-113243,2011-07-27,2011,7,3,North,Consumer,Technology,Copiers,423,41.55192,2,0.002,LC-171403,Logan Currie,"Canon Fax Machine, Digital",First Class,0.09823148936170213
MX-2011-107482,2011-09-14,2011,9,3,North,Corporate,Technology,Copiers,992,176.8124,5,0.002,CK-127603,Cyma Kinney,"HP Fax Machine, High-Speed",Same Day,0.1782383064516129
MX-2011-134873,2011-09-15,2011,9,3,North,Consumer,Technology,Copiers,111,40.9176,1,0.002,HZ-149503,Henia Zydlo,"Sharp Fax and Copier, High-Speed",Second Class,0.36862702702702704
MX-2011-151694,2011-10-15,2011,10,4,North,Consumer,Technology,Copiers,339,101.31984,3,0.002,MJ-177403,Max Jones,"Sharp Fax and Copier, Color",First Class,0.2988785840707965
MX-2011-109715,2011-10-21,2011,10,4,North,Consumer,Technology,Copiers,1053,145.5894,5,0.002,MD-173503,Maribeth Dona,"Canon Fax Machine, High-Speed",Second Class,0.13826153846153846
MX-2011-108301,2011-11-11,2011,11,4,North,Consumer,Technology,Copiers,256,86.72664,3,0.002,ND-183703,Natalie DeCherney,"HP Ink, Digital",Second Class,0.3387759375
MX-2011-140536,2011-11-23,2011,11,4,North,Consumer,Technology,Copiers,190,81.41936,2,0.002,BE-114103,Bobby Elias,"Canon Personal Copier, Laser",First Class,0.42852294736842106
MX-2011-100174,2011-12-20,2011,12,4,North,Consumer,Technology,Copiers,79,17.9624,1,0.002,MB-180853,Mick Brown,"Sharp Personal Copier, High-Speed",Second Class,0.22737215189873416
MX-2011-107370,2011-12-23,2011,12,4,North,Corporate,Technology,Copiers,526,188.78508,3,0.002,SC-207703,Stewart Carmichael,"Brother Copy Machine, Color",Second Class,0.3589069961977186
US-2011-152821,2011-12-28,2011,12,4,North,Consumer,Technology,Copiers,1771,49.65156,7,0.002,DB-134053,Denny Blanton,"Hewlett Wireless Fax, Laser",First Class,0.028035889328063245
MX-2012-165491,2012-02-04,2012,2,1,North,Home Office,Technology,Copiers,599,196.74024,3,0.002,CC-121003,Chad Cunningham,"HP Fax Machine, Laser",Second Class,0.32844781302170284
MX-2012-133424,2012-04-04,2012,4,2,North,Consumer,Technology,Copiers,701,300.75424,4,0.002,LS-172303,Lycoris Saunders,"Canon Copy Machine, Color",First Class,0.4290360057061341
US-2012-164805,2012-04-06,2012,4,2,North,Home Office,Technology,Copiers,759,21.27924,3,0.002,BF-111703,Ben Ferrer,"Hewlett Wireless Fax, Laser",Second Class,0.028035889328063245
MX-2012-150133,2012-04-17,2012,4,2,North,Home Office,Technology,Copiers,751,36.09504,8,0.002,RD-198103,Ross DeVincentis,"Brother Personal Copier, High-Speed",First Class,0.04806263648468708
MX-2012-146031,2012-07-27,2012,7,3,North,Consumer,Technology,Copiers,762,288.75216,6,0.002,BD-117703,Bryan Davis,"Canon Fax and Copier, Digital",Second Class,0.37893984251968504
MX-2012-100503,2012-08-03,2012,8,3,North,Consumer,Technology,Copiers,162,30.43616,2,0.002,LB-167353,Larry Blacks,"Sharp Personal Copier, Color",First Class,0.18787753086419753
MX-2012-149454,2012-09-15,2012,9,3,North,Home Office,Technology,Copiers,752,126.59256,3,0.002,PK-189103,Paul Knutson,"Canon Wireless Fax, High-Speed",Same Day,0.16834117021276596
MX-2012-116575,2012-10-10,2012,10,4,North,Consumer,Technology,Copiers,214,31.69152,1,0.002,SC-208453,Sung Chung,"Hewlett Fax Machine, Color",First Class,0.14809121495327104
MX-2012-117842,2012-11-01,2012,11,4,North,Consumer,Technology,Copiers,324,5.83112,2,0.002,PT-190903,Pete Takahito,"HP Copy Machine, Laser",First Class,0.017997283950617286
MX-2012-122553,2012-11-06,2012,11,4,North,Consumer,Technology,Copiers,1003,178.94928,4,0.002,NW-184003,Natalie Webber,"Brother Wireless Fax, High-Speed",First Class,0.17841403788634097
MX-2012-135230,2012-11-07,2012,11,4,North,Consumer,Technology,Copiers,191,43.73624,2,0.002,BH-117103,Brosina Hoffman,"Hewlett Personal Copier, Digital",First Class,0.2289855497382199
US-2012-117982,2012-11-10,2012,11,4,North,Corporate,Technology,Copiers,1172,361.49136,12,0.002,KH-166303,Ken Heidel,"Canon Ink, Digital",First Class,0.3084397269624573
MX-2012-104871,2012-11-14,2012,11,4,North,Consumer,Technology,Copiers,157,35.9248,2,0.002,CC-122203,Chris Cortes,"Sharp Personal Copier, High-Speed",First Class,0.22882038216560507
MX-2012-156776,2012-11-14,2012,11,4,North,Corporate,Technology,Copiers,190,14.78008,2,0.002,NC-186253,Noah Childs,"Hewlett Personal Copier, High-Speed",Second Class,0.0777898947368421
MX-2012-121678,2012-11-28,2012,11,4,North,Consumer,Technology,Copiers,96,37.28776,1,0.002,JB-159253,Joni Blumstein,"Canon Personal Copier, Color",Second Class,0.38841416666666667
MX-2012-147382,2012-12-04,2012,12,4,North,Corporate,Technology,Copiers,520,217.71804,3,0.002,MH-176203,Matt Hagelstein,"Brother Copy Machine, Color",Second Class,0.4186885384615385
MX-2012-133480,2012-12-20,2012,12,4,North,Consumer,Technology,Copiers,779,216.95832,9,0.002,RB-193303,Randy Bradley,"HP Ink, Color",Second Class,0.2785087548138639
