Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
30326,CA-2016-110987,2013-07-29,2013-08-03,Second Class,CG-10621,Kevin Jackson,Consumer,Hamburg,Hamburg,Germany,Europe,Europe,TEC-AC-10024,Technology,Accessories,APC Battery Backup,210.12,2,0.4,6.08,29.44,Medium
30327,CA-2017-118847,2013-07-29,2013-08-07,Standard Class,CG-10462,Robert Brown,Consumer,New York City,New York,United States,North America,North America,FUR-BO-10052,Furniture,Bookcases,O'Sullivan Lateral,317.96,2,0.0,35.2,39.62,Critical
30328,CA-2019-127210,2013-07-29,2013-08-02,Second Class,CG-11090,Lauren Thomas,Home Office,Beijing,Beijing,China,Asia Pacific,Asia Pacific,TEC-MA-10083,Technology,Machines,Brother Fax,561.95,1,0.1,73.91,54.42,Medium
30329,CA-2018-123909,2013-07-29,2013-08-05,Standard Class,CG-10014,Kevin Walker,Consumer,Bangalore,Karnataka,India,Asia Pacific,Asia Pacific,OFF-BI-10015,Office Supplies,Binders,Ibico Standard,219.44,1,0.2,72.48,21.13,Low
30330,CA-2023-146589,2013-07-29,2013-07-29,Same Day,CG-10410,William Jones,Consumer,Hamburg,Hamburg,Germany,Europe,Europe,OFF-PA-10084,Office Supplies,Paper,Georgia-Pacific,207.19,3,0.3,32.38,19.11,Low
30331,CA-2024-150708,2013-07-29,2013-08-02,First Class,CG-10341,Chris Johnson,Consumer,Rio de Janeiro,Rio de Janeiro,Brazil,LATAM,LATAM,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,1032.3,2,0.6,-329.38,149.69,High
30332,CA-2024-150521,2013-07-29,2013-08-07,Standard Class,CG-10480,Lauren Robinson,Home Office,Bangalore,Karnataka,India,Asia Pacific,Asia Pacific,OFF-EN-10082,Office Supplies,Envelopes,Smead Poly,53.34,2,0.2,17.53,5.24,High
30333,CA-2021-136000,2013-07-29,2013-07-31,First Class,CG-10049,Rachel Walker,Corporate,Dallas,Texas,United States,North America,North America,FUR-TA-10091,Furniture,Tables,Bevis 36W,4826.52,5,0.1,945.84,497.5,High
30334,CA-2023-145910,2013-07-29,2013-08-05,Standard Class,CG-10377,James Robinson,Consumer,Atlanta,Georgia,United States,North America,North America,TEC-PH-10019,Technology,Phones,Apple iPhone 14,1290.64,2,0.0,280.5,105.8,High
30335,CA-2017-118552,2013-07-29,2013-08-07,Standard Class,CG-10004,Daniel Davis,Corporate,Chicago,Illinois,United States,North America,North America,OFF-PA-10017,Office Supplies,Paper,Xerox 4200,99.45,5,0.1,26.89,11.54,Low
30336,CA-2024-150731,2013-07-29,2013-07-31,First Class,CG-10651,Robert Jackson,Home Office,Izmir,Izmir,Turkey,EMEA,EMEA,OFF-ST-10039,Office Supplies,Storage,Cardinal Recycled,170.43,1,0.0,55.87,4.92,Low
30337,CA-2014-104002,2013-07-29,2013-08-05,Standard Class,CG-10819,Jane Harris,Consumer,Perth,Western Australia,Australia,Oceania,Oceania,OFF-ST-10039,Office Supplies,Storage,Cardinal Recycled,91.1,1,0.1,38.2,7.08,Critical
30338,CA-2021-139217,2013-07-29,2013-08-04,Second Class,CG-10014,Kevin Walker,Consumer,Miami,Florida,United States,North America,North America,OFF-PA-10068,Office Supplies,Paper,Avery Dennison Paper,49.63,3,0.1,19.91,4.69,Critical
30339,CA-2019-129175,2013-07-29,2013-08-07,Standard Class,CG-11430,Michael Martinez,Consumer,Dallas,Texas,United States,North America,North America,FUR-TA-10012,Furniture,Tables,KI Adjustable Table,1394.31,1,0.0,210.04,128.52,Critical
30340,CA-2022-143942,2013-07-29,2013-08-02,Second Class,CG-11237,Chris Johnson,Corporate,Houston,Texas,United States,North America,North America,OFF-AR-10049,Office Supplies,Art,Sanford Uni-Ball,422.58,3,0.0,215.3,62.56,Medium
30341,CA-2015-105466,2013-07-29,2013-08-05,Standard Class,CG-11330,Jane Martinez,Home Office,Jeddah,Makkah,Saudi Arabia,EMEA,EMEA,OFF-PA-10017,Office Supplies,Paper,Xerox 4200,35.74,2,0.0,16.32,2.4,Low
30342,CA-2020-134568,2013-07-29,2013-07-31,Same Day,CG-11013,Nicole Jackson,Home Office,Shanghai,Shanghai,China,Asia Pacific,Asia Pacific,OFF-SU-10053,Office Supplies,Supplies,Memorex Floppy,26.01,1,0.1,7.91,2.81,Low
30343,CA-2018-121298,2013-07-29,2013-08-07,Standard Class,CG-10594,Lauren Martinez,Consumer,Houston,Texas,United States,North America,North America,TEC-CO-10085,Technology,Copiers,HP LaserJet,7476.19,6,0.1,1443.84,70.42,High
30344,CA-2024-150482,2013-07-29,2013-08-02,First Class,CG-10430,Nicole Garcia,Home Office,New York City,New York,United States,North America,North America,OFF-AR-10040,Office Supplies,Art,Sanford Colorific,43.8,2,0.0,19.42,1.33,Medium
30345,CA-2023-149745,2013-07-29,2013-08-02,Second Class,CG-10114,Rachel Martinez,Consumer,Cape Town,Western Cape,South Africa,Africa,Africa,TEC-AC-10046,Technology,Accessories,Plantronics Headset,146.0,1,0.1,37.99,16.37,Medium
30346,CA-2021-135965,2013-07-29,2013-08-03,Second Class,CG-11573,Thomas Taylor,Consumer,London,England,United Kingdom,Europe,Europe,OFF-ST-10002,Office Supplies,Storage,Storex Durable,615.05,5,0.3,-39.68,3.94,Medium
30347,CA-2022-142994,2013-07-29,2013-08-05,Standard Class,CG-11559,William Taylor,Consumer,Sydney,New South Wales,Australia,Oceania,Oceania,TEC-MA-10064,Technology,Machines,Zebra Label Printer,1038.22,1,0.1,257.53,147.31,Medium
30348,CA-2023-147761,2013-07-29,2013-08-06,Standard Class,CG-11123,Nicole Clark,Home Office,Johannesburg,Gauteng,South Africa,Africa,Africa,TEC-PH-10007,Technology,Phones,Samsung Galaxy S23,1788.42,2,0.2,144.6,10.81,Medium
30349,CA-2021-136777,2013-07-29,2013-08-01,First Class,CG-10160,Jessica Jones,Consumer,Izmir,Izmir,Turkey,EMEA,EMEA,TEC-AC-10046,Technology,Accessories,Plantronics Headset,359.18,3,0.2,62.22,13.31,High
30350,CA-2015-105588,2013-07-29,2013-08-01,First Class,CG-10652,Kevin Davis,Corporate,Seattle,Washington,United States,North America,North America,OFF-PA-10058,Office Supplies,Paper,Hammermill Copy Plus,34.44,1,0.1,12.77,1.7,High
30351,CA-2021-135856,2013-07-29,2013-07-31,Same Day,CG-11505,James Williams,Home Office,Ankara,Ankara,Turkey,EMEA,EMEA,FUR-CH-10077,Furniture,Chairs,HON Ignition,242.12,2,0.7,-120.81,36.28,Low
30352,CA-2015-106203,2013-07-29,2013-08-07,Standard Class,CG-10177,Robert Smith,Consumer,Marseille,Provence,France,Europe,Europe,FUR-FU-10009,Furniture,Furnishings,Eldon Stackables,6.34,1,0.5,-0.89,0.76,Medium
30353,CA-2023-146900,2013-07-29,2013-08-02,Second Class,CG-10442,Megan Harris,Consumer,Abuja,Abuja,Nigeria,Africa,Africa,TEC-CO-10031,Technology,Computers,HP Pavilion 14,597.98,2,0.3,-98.32,5.92,Low
30354,CA-2023-149975,2013-07-29,2013-08-07,Standard Class,CG-10009,Daniel Taylor,Corporate,Montreal,Quebec,Canada,North America,North America,OFF-AR-10037,Office Supplies,Art,Quartet Melamine,19.87,2,0.2,7.87,2.89,Low
30355,CA-2015-107178,2013-07-29,2013-08-04,Second Class,CG-10906,Thomas Lewis,Consumer,Los Angeles,California,United States,North America,North America,OFF-SU-10028,Office Supplies,Supplies,Avery Optical Mouse Pad,54.28,1,0.1,19.19,3.89,Medium
30356,CA-2022-141399,2013-07-29,2013-08-03,Second Class,CG-11268,Sarah Walker,Consumer,Marseille,Provence,France,Europe,Europe,OFF-AP-10067,Office Supplies,Appliances,Fellowes PB500,1195.05,3,0.1,141.19,2.16,Critical
30357,CA-2015-106807,2013-07-29,2013-08-05,Standard Class,CG-10824,Thomas Anderson,Home Office,Shanghai,Shanghai,China,Asia Pacific,Asia Pacific,TEC-AC-10044,Technology,Accessories,Samsung Monitor,238.14,1,0.2,66.11,23.45,Low
30358,CA-2017-115800,2013-07-29,2013-08-07,Standard Class,CG-10424,Robert Smith,Consumer,Bangalore,Karnataka,India,Asia Pacific,Asia Pacific,FUR-FU-10001,Furniture,Furnishings,Howard Miller Clock,317.14,2,0.0,104.12,6.09,Low
30359,CA-2014-102025,2013-07-29,2013-08-03,Second Class,CG-10440,John Brown,Corporate,Melbourne,Victoria,Australia,Oceania,Oceania,TEC-AC-10062,Technology,Accessories,Belkin Surge Protector,124.09,1,0.1,31.83,10.09,Medium
30360,CA-2014-100624,2013-07-29,2013-08-05,Standard Class,CG-10189,Jane Jones,Consumer,Chicago,Illinois,United States,North America,North America,FUR-TA-10051,Furniture,Tables,Bretford Rectangular,9563.2,5,0.0,2017.0,221.35,Medium
30361,CA-2018-120811,2013-07-29,2013-08-05,Standard Class,CG-10221,Chris Garcia,Consumer,San Francisco,California,United States,North America,North America,TEC-CO-10027,Technology,Computers,Apple MacBook Pro,2731.86,2,0.1,444.01,369.86,Low
30362,CA-2020-131183,2013-07-29,2013-08-06,Standard Class,CG-10269,James Jones,Consumer,Lagos,Lagos,Nigeria,Africa,Africa,TEC-AC-10024,Technology,Accessories,APC Battery Backup,74.18,1,0.2,20.13,6.25,High
30363,CA-2015-107306,2013-07-29,2013-08-02,First Class,CG-10104,Nicole Walker,Consumer,Miami,Florida,United States,North America,North America,OFF-BI-10054,Office Supplies,Binders,Cardinal Slant-D,10.26,1,0.0,3.32,0.71,High
30364,CA-2022-141765,2013-07-29,2013-07-31,First Class,CG-10058,Amanda Harris,Consumer,Philadelphia,Pennsylvania,United States,North America,North America,FUR-FU-10013,Furniture,Furnishings,Advantus Globe Weis,118.49,1,0.2,24.91,8.93,Medium
30365,CA-2015-107814,2013-07-29,2013-08-04,Second Class,CG-11491,Kevin White,Home Office,Johannesburg,Gauteng,South Africa,Africa,Africa,FUR-CH-10077,Furniture,Chairs,HON Ignition,703.93,1,0.2,-14.57,63.05,High
30366,CA-2014-103610,2013-07-29,2013-08-06,Standard Class,CG-10150,Rachel Davis,Consumer,Sydney,New South Wales,Australia,Oceania,Oceania,OFF-PA-10043,Office Supplies,Paper,HP Bright White,95.16,3,0.2,22.24,13.98,Medium
30367,CA-2021-138271,2013-07-29,2013-07-29,Same Day,CG-10026,William Williams,Home Office,Chicago,Illinois,United States,North America,North America,FUR-FU-10086,Furniture,Furnishings,DAX Circular Frame,258.02,2,0.0,77.18,24.51,Medium
30368,CA-2022-140972,2013-07-29,2013-08-06,Standard Class,CG-10910,Jane Harris,Corporate,Los Angeles,California,United States,North America,North America,TEC-MA-10088,Technology,Machines,Pitney Bowes,353.62,1,0.6,-92.53,40.78,Medium
30369,CA-2021-136367,2013-07-29,2013-08-07,Standard Class,CG-10171,Sarah Johnson,Corporate,Bangalore,Karnataka,India,Asia Pacific,Asia Pacific,TEC-PH-10019,Technology,Phones,Apple iPhone 14,3227.33,4,0.1,508.48,277.1,Medium
30370,CA-2022-140783,2013-07-29,2013-08-06,Standard Class,CG-10939,Kevin Clark,Consumer,Riyadh,Riyadh,Saudi Arabia,EMEA,EMEA,TEC-AC-10062,Technology,Accessories,Belkin Surge Protector,107.46,2,0.0,37.69,8.06,Medium
30371,CA-2019-128199,2013-07-29,2013-07-31,First Class,CG-11463,Michael Robinson,Corporate,New York City,New York,United States,North America,North America,OFF-EN-10056,Office Supplies,Envelopes,Mead #10,177.8,7,0.2,43.03,2.06,High
30372,CA-2015-106596,2013-07-29,2013-08-03,Second Class,CG-10537,Jane Harris,Consumer,Atlanta,Georgia,United States,North America,North America,TEC-AC-10046,Technology,Accessories,Plantronics Headset,339.41,6,0.2,25.9,24.99,Low
30373,CA-2019-129950,2013-07-30,2013-08-03,Second Class,CG-10605,Kevin Smith,Corporate,Seattle,Washington,United States,North America,North America,OFF-ST-10072,Office Supplies,Storage,Globe-Weis Catalog,197.65,2,0.2,28.62,29.19,Medium
30374,CA-2014-102445,2013-07-30,2013-08-03,Second Class,CG-10645,James Garcia,Consumer,Sydney,New South Wales,Australia,Oceania,Oceania,OFF-ST-10047,Office Supplies,Storage,Rogers File Boxes,134.21,1,0.2,31.04,0.51,Low
30375,CA-2021-139193,2013-07-30,2013-08-07,Standard Class,CG-10961,Robert Lewis,Consumer,Miami,Florida,United States,North America,North America,TEC-AC-10032,Technology,Accessories,Logitech Mouse,81.56,1,0.0,27.07,9.16,High
30376,CA-2020-131246,2013-07-30,2013-08-08,Standard Class,CG-11505,James Williams,Corporate,Houston,Texas,United States,North America,North America,TEC-AC-10062,Technology,Accessories,Belkin Surge Protector,26.81,4,0.7,-8.42,3.16,Medium
30377,CA-2019-127867,2013-07-30,2013-08-07,Standard Class,CG-11346,Ashley Jones,Consumer,Tokyo,Tokyo,Japan,Asia Pacific,Asia Pacific,FUR-TA-10091,Furniture,Tables,Bevis 36W,634.98,2,0.3,-191.95,56.41,Low
30378,CA-2024-150211,2013-07-30,2013-08-03,Second Class,CG-11378,Chris Thomas,Corporate,Hamburg,Hamburg,Germany,Europe,Europe,OFF-EN-10026,Office Supplies,Envelopes,Poly String-Tie,59.59,1,0.0,17.43,7.3,Low
30379,CA-2017-118448,2013-07-30,2013-08-05,Second Class,CG-10569,Nicole Jackson,Consumer,São Paulo,São Paulo,Brazil,LATAM,LATAM,OFF-PA-10058,Office Supplies,Paper,Hammermill Copy Plus,97.93,1,0.0,34.7,0.82,Low
30380,CA-2014-104975,2013-07-30,2013-08-08,Standard Class,CG-10176,Jessica Walker,Consumer,Paris,Île-de-France,France,Europe,Europe,TEC-CO-10076,Technology,Copiers,Sharp MX,2451.36,1,0.1,675.27,262.38,High
30381,CA-2018-122026,2013-07-30,2013-08-06,Standard Class,CG-10214,William Walker,Corporate,Shanghai,Shanghai,China,Asia Pacific,Asia Pacific,OFF-AP-10005,Office Supplies,Appliances,Avery Thermal Print,848.2,2,0.0,252.49,113.69,Low
30382,CA-2018-120381,2013-07-30,2013-08-04,Second Class,CG-11573,Thomas Taylor,Corporate,Perth,Western Australia,Australia,Oceania,Oceania,OFF-PA-10043,Office Supplies,Paper,HP Bright White,39.58,1,0.2,5.82,1.23,High
30383,CA-2016-111090,2013-07-30,2013-07-31,Same Day,CG-11296,James Williams,Corporate,Philadelphia,Pennsylvania,United States,North America,North America,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,1633.23,2,0.2,-194.7,97.58,High
30384,CA-2022-140266,2013-07-30,2013-08-03,First Class,CG-11533,Daniel Anderson,Consumer,Hamburg,Hamburg,Germany,Europe,Europe,FUR-FU-10001,Furniture,Furnishings,Howard Miller Clock,250.81,3,0.5,-66.87,5.06,Medium
30385,CA-2022-142279,2013-07-30,2013-08-05,Second Class,CG-11324,Daniel Wilson,Consumer,New York City,New York,United States,North America,North America,FUR-FU-10059,Furniture,Furnishings,Rubbermaid Durable,34.64,1,0.8,-17.46,0.6,Low
30386,CA-2022-144801,2013-07-30,2013-08-03,First Class,CG-10023,Daniel Brown,Consumer,London,England,United Kingdom,Europe,Europe,OFF-SU-10036,Office Supplies,Supplies,Staples #10,165.24,4,0.1,62.6,14.22,Medium
30387,CA-2021-138580,2013-07-30,2013-08-07,Standard Class,CG-10199,John Brown,Home Office,Shanghai,Shanghai,China,Asia Pacific,Asia Pacific,OFF-AR-10071,Office Supplies,Art,Avery Hi-Liter,221.1,3,0.0,127.82,29.85,High
30388,CA-2017-115324,2013-07-30,2013-08-04,Second Class,CG-10577,Thomas Jackson,Home Office,Los Angeles,California,United States,North America,North America,OFF-EN-10056,Office Supplies,Envelopes,Mead #10,32.46,1,0.0,14.12,1.08,High
30389,CA-2023-147156,2013-07-30,2013-08-02,First Class,CG-11309,David Jones,Corporate,Philadelphia,Pennsylvania,United States,North America,North America,FUR-CH-10020,Furniture,Chairs,Office Star,1244.23,1,0.0,79.97,183.67,Critical
30390,CA-2018-122216,2013-07-30,2013-08-04,Second Class,CG-10813,Rachel Brown,Corporate,Montreal,Quebec,Canada,North America,North America,FUR-CH-10048,Furniture,Chairs,Herman Miller Aeron,417.36,2,0.2,-50.76,45.78,Medium
30391,CA-2019-126597,2013-07-30,2013-08-06,Standard Class,CG-10295,Nicole Johnson,Corporate,São Paulo,São Paulo,Brazil,LATAM,LATAM,OFF-BI-10015,Office Supplies,Binders,Ibico Standard,58.91,7,0.1,29.63,7.09,Medium
30392,CA-2016-111959,2013-07-30,2013-08-02,First Class,CG-10033,Emily Wilson,Consumer,Perth,Western Australia,Australia,Oceania,Oceania,TEC-AC-10024,Technology,Accessories,APC Battery Backup,50.87,1,0.6,-11.71,2.08,High
30393,CA-2020-133819,2013-07-30,2013-08-08,Standard Class,CG-10055,Daniel Robinson,Corporate,Brasília,Distrito Federal,Brazil,LATAM,LATAM,OFF-FA-10038,Office Supplies,Fasteners,Hunt Boston,39.98,1,0.1,17.63,0.82,Medium
30394,CA-2021-136804,2013-07-30,2013-08-07,Standard Class,CG-10740,Amanda Johnson,Home Office,Jeddah,Makkah,Saudi Arabia,EMEA,EMEA,TEC-CO-10031,Technology,Computers,HP Pavilion 14,2726.53,4,0.3,-371.75,312.39,High
30395,CA-2017-116537,2013-07-30,2013-08-07,Standard Class,CG-11385,David Davis,Consumer,Tokyo,Tokyo,Japan,Asia Pacific,Asia Pacific,OFF-BI-10015,Office Supplies,Binders,Ibico Standard,143.45,1,0.3,29.71,12.2,Critical
30396,CA-2023-145314,2013-07-30,2013-07-31,Same Day,CG-11192,Lauren Jones,Home Office,Atlanta,Georgia,United States,North America,North America,TEC-CO-10085,Technology,Copiers,HP LaserJet,1514.11,2,0.2,138.11,24.29,Medium
30397,CA-2021-136060,2013-07-30,2013-08-08,Standard Class,CG-10388,Emily Clark,Corporate,Dallas,Texas,United States,North America,North America,FUR-CH-10020,Furniture,Chairs,Office Star,189.11,3,0.8,-100.83,1.31,High
30398,CA-2021-139757,2013-07-30,2013-08-06,Standard Class,CG-10816,Ashley Johnson,Consumer,Melbourne,Victoria,Australia,Oceania,Oceania,FUR-BO-10087,Furniture,Bookcases,Artistic Wire,190.79,1,0.0,21.35,16.91,High
30399,CA-2017-117970,2013-07-30,2013-08-03,Second Class,CG-10119,Thomas Martinez,Corporate,Brisbane,Queensland,Australia,Oceania,Oceania,TEC-CO-10027,Technology,Computers,Apple MacBook Pro,1713.96,1,0.1,210.02,46.85,High
30400,CA-2020-134461,2013-07-30,2013-08-03,First Class,CG-11158,Emily Walker,Consumer,Atlanta,Georgia,United States,North America,North America,OFF-BI-10054,Office Supplies,Binders,Cardinal Slant-D,980.82,4,0.1,295.37,99.99,Medium
30401,CA-2016-114996,2013-07-30,2013-08-05,Second Class,CG-11546,Daniel Davis,Home Office,Houston,Texas,United States,North America,North America,OFF-LA-10016,Office Supplies,Labels,Avery Address Labels,102.38,2,0.0,41.68,8.38,High
30402,CA-2018-123697,2013-07-30,2013-08-06,Standard Class,CG-11454,Rachel Taylor,Corporate,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,TEC-PH-10019,Technology,Phones,Apple iPhone 14,817.3,2,0.6,-290.19,26.57,Low
30403,CA-2014-104437,2013-07-30,2013-08-08,Standard Class,CG-11579,Rachel Lewis,Home Office,Shanghai,Shanghai,China,Asia Pacific,Asia Pacific,TEC-AC-10044,Technology,Accessories,Samsung Monitor,82.75,1,0.5,-5.14,11.66,Low
30404,CA-2021-139298,2013-07-30,2013-08-03,First Class,CG-10011,Robert Jones,Consumer,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,OFF-SU-10036,Office Supplies,Supplies,Staples #10,282.24,4,0.0,109.82,27.54,High
30405,CA-2020-133745,2013-07-30,2013-08-06,Standard Class,CG-11065,Emily Williams,Corporate,Bangalore,Karnataka,India,Asia Pacific,Asia Pacific,OFF-AR-10021,Office Supplies,Art,Quartet Corkboard,109.89,1,0.0,60.15,2.82,Medium
30406,CA-2019-126138,2013-07-30,2013-08-08,Standard Class,CG-10583,David Lewis,Consumer,Munich,Bavaria,Germany,Europe,Europe,FUR-TA-10091,Furniture,Tables,Bevis 36W,576.25,4,0.8,-363.32,72.74,High
30407,CA-2021-137812,2013-07-30,2013-07-30,Same Day,CG-11189,Megan Robinson,Corporate,Chennai,Tamil Nadu,India,Asia Pacific,Asia Pacific,FUR-FU-10059,Furniture,Furnishings,Rubbermaid Durable,12.33,2,0.1,3.22,1.23,Medium
30408,CA-2017-115844,2013-07-30,2013-08-04,Second Class,CG-10874,Michael Harris,Corporate,Mumbai,Maharashtra,India,Asia Pacific,Asia Pacific,FUR-FU-10001,Furniture,Furnishings,Howard Miller Clock,335.56,2,0.0,81.5,40.68,Critical
30409,CA-2014-102034,2013-07-30,2013-08-08,Standard Class,CG-10611,Jane Martinez,Consumer,Paris,Île-de-France,France,Europe,Europe,OFF-LA-10090,Office Supplies,Labels,Avery Shipping,33.48,1,0.2,6.81,2.75,High
30410,CA-2024-150158,2013-07-30,2013-08-08,Standard Class,CG-10705,Sarah Smith,Home Office,Hamburg,Hamburg,Germany,Europe,Europe,OFF-EN-10075,Office Supplies,Envelopes,Universal Business,87.75,3,0.0,37.79,8.22,Low
30411,CA-2023-149848,2013-07-30,2013-08-03,First Class,CG-11314,Nicole Johnson,Home Office,Miami,Florida,United States,North America,North America,OFF-AP-10055,Office Supplies,Appliances,Quartet Overhead,824.74,2,0.0,203.12,19.1,High
30412,CA-2014-102414,2013-07-30,2013-08-07,Standard Class,CG-11021,Ashley Walker,Consumer,Kano,Kano,Nigeria,Africa,Africa,OFF-BI-10042,Office Supplies,Binders,Wilson Jones Round Ring,13.21,1,0.0,6.25,0.66,Low
30413,CA-2018-124477,2013-07-30,2013-08-01,First Class,CG-10443,John Martinez,Home Office,Shanghai,Shanghai,China,Asia Pacific,Asia Pacific,OFF-PA-10084,Office Supplies,Paper,Georgia-Pacific,88.7,2,0.1,16.18,12.59,Medium
30414,CA-2016-110641,2013-07-30,2013-08-02,First Class,CG-11312,Chris Taylor,Consumer,Marseille,Provence,France,Europe,Europe,OFF-PA-10017,Office Supplies,Paper,Xerox 4200,35.0,1,0.2,4.81,5.09,Medium
30415,CA-2015-109987,2013-07-30,2013-08-04,Second Class,CG-11487,David Wilson,Consumer,Melbourne,Victoria,Australia,Oceania,Oceania,OFF-ST-10072,Office Supplies,Storage,Globe-Weis Catalog,170.93,1,0.1,40.73,3.34,Critical
30416,CA-2018-122444,2013-07-30,2013-08-02,First Class,CG-11459,Sarah Wilson,Consumer,Tokyo,Tokyo,Japan,Asia Pacific,Asia Pacific,FUR-TA-10014,Furniture,Tables,Lifetime Folding Table,712.45,2,0.7,-306.5,29.92,Medium
30417,CA-2014-100357,2013-07-30,2013-08-07,Standard Class,CG-11422,Emily Martinez,Corporate,Birmingham,England,United Kingdom,Europe,Europe,TEC-AC-10024,Technology,Accessories,APC Battery Backup,587.84,4,0.2,146.28,79.95,High
30418,CA-2021-137140,2013-07-30,2013-08-05,Second Class,CG-10323,Sarah Brown,Consumer,Tokyo,Tokyo,Japan,Asia Pacific,Asia Pacific,FUR-TA-10051,Furniture,Tables,Bretford Rectangular,1952.48,2,0.0,-28.46,28.14,Medium
