customer_id,customer_name,segment,total_orders,total_spent,total_profit,avg_discount,value_segment,segment_threshold_high,segment_threshold_low
MH-74551,Mark Hamilton,Consumer,4,457.0,-551.38,0.35,Low Value,3763.0,728.0
MH-74552,Mark Hamilton,Consumer,6,4290.0,922.53,0.0,High Value,3763.0,728.0
MH-76201,Matt Hagelstein,Corporate,2,372.0,132.99,0.0,Low Value,3763.0,728.0
MH-76202,Matt Hagelstein,Corporate,1,129.0,38.88,0.0,Low Value,3763.0,728.0
MH-76203,Matt Hagelstein,Corporate,4,678.0,-3.86,0.28,Low Value,3763.0,728.0
MH-77851,Maya Herman,Corporate,7,1580.0,259.85,0.078,Mid Value,3763.0,728.0
MH-77852,Maya Herman,Corporate,2,336.0,25.65,0.3,Low Value,3763.0,728.0
MH-80251,Michelle Huthwaite,Consumer,3,451.0,-220.76,0.35,Low Value,3763.0,728.0
MH-80252,Michelle Huthwaite,Consumer,1,22.0,3.3,0.0,Low Value,3763.0,728.0
MH-80253,Michelle Huthwaite,Consumer,5,623.0,67.7,0.12,Low Value,3763.0,728.0
MH-81151,Mick Hernandez,Home Office,5,942.0,196.98,0.0,Mid Value,3763.0,728.0
MH-81152,Mick Hernandez,Home Office,2,319.0,40.54,0.2,Low Value,3763.0,728.0
MJ-177401,Max Jones,Consumer,9,3419.0,543.19,0.085,Mid Value,3763.0,728.0
MJ-177402,Max Jones,Consumer,4,2549.0,485.63,0.057,Mid Value,3763.0,728.0
MJ-177403,Max Jones,Consumer,6,3061.0,-28.72,0.345,Mid Value,3763.0,728.0
MJ-177404,Max Jones,Consumer,7,6321.0,1054.55,0.213,High Value,3763.0,728.0
MJ-77401,Max Jones,Consumer,2,1080.0,429.24,0.0,Mid Value,3763.0,728.0
MJ-77402,Max Jones,Consumer,2,56.0,-46.27,0.6,Low Value,3763.0,728.0
MK-179051,Michael Kennedy,Corporate,8,5029.0,437.51,0.216,High Value,3763.0,728.0
MK-179052,Michael Kennedy,Corporate,5,2601.0,411.23,0.04,Mid Value,3763.0,728.0
MK-179053,Michael Kennedy,Corporate,10,3269.0,-582.58,0.164,Mid Value,3763.0,728.0
MK-179054,Michael Kennedy,Corporate,8,2302.0,-405.36,0.3,Mid Value,3763.0,728.0
MK-181601,Mike Kennedy,Consumer,7,6220.0,321.58,0.25,High Value,3763.0,728.0
MK-181602,Mike Kennedy,Consumer,5,2254.0,14.77,0.279,Mid Value,3763.0,728.0
MK-181603,Mike Kennedy,Consumer,4,539.0,-246.62,0.25,Low Value,3763.0,728.0
MK-181604,Mike Kennedy,Consumer,4,1031.0,227.83,0.082,Mid Value,3763.0,728.0
MK-79051,Michael Kennedy,Corporate,4,347.0,-236.34,0.467,Low Value,3763.0,728.0
MK-79052,Michael Kennedy,Corporate,2,187.0,21.06,0.0,Low Value,3763.0,728.0
MK-79053,Michael Kennedy,Corporate,5,712.0,143.83,0.333,Low Value,3763.0,728.0
MK-81601,Mike Kennedy,Consumer,2,1310.0,336.78,0.0,Mid Value,3763.0,728.0
MK-81602,Mike Kennedy,Consumer,1,80.0,9.99,0.0,Low Value,3763.0,728.0
MK-81603,Mike Kennedy,Consumer,7,1307.0,94.27,0.09,Mid Value,3763.0,728.0
ML-173951,Marina Lichtenstein,Corporate,5,1814.0,231.55,0.053,Mid Value,3763.0,728.0
ML-173952,Marina Lichtenstein,Corporate,4,6747.0,-322.28,0.029,High Value,3763.0,728.0
ML-173953,Marina Lichtenstein,Corporate,7,3221.0,547.79,0.04,Mid Value,3763.0,728.0
ML-173954,Marina Lichtenstein,Corporate,9,2723.0,684.92,0.172,Mid Value,3763.0,728.0
ML-174101,Maris LaWare,Consumer,11,6342.0,273.68,0.237,High Value,3763.0,728.0
ML-174102,Maris LaWare,Consumer,5,1924.0,-67.97,0.113,Mid Value,3763.0,728.0
ML-174103,Maris LaWare,Consumer,8,3794.0,1209.06,0.062,High Value,3763.0,728.0
ML-174104,Maris LaWare,Consumer,6,2922.0,-76.18,0.167,Mid Value,3763.0,728.0
ML-177551,Max Ludwig,Home Office,11,6767.0,-17.56,0.213,High Value,3763.0,728.0
ML-177552,Max Ludwig,Home Office,6,5182.0,1062.81,0.114,High Value,3763.0,728.0
ML-177553,Max Ludwig,Home Office,4,404.0,122.66,0.0,Low Value,3763.0,728.0
ML-177554,Max Ludwig,Home Office,7,2071.0,409.51,0.108,Mid Value,3763.0,728.0
ML-180401,Michelle Lonsdale,Corporate,5,2753.0,562.79,0.028,Mid Value,3763.0,728.0
ML-180402,Michelle Lonsdale,Corporate,6,4549.0,919.75,0.132,High Value,3763.0,728.0
ML-180403,Michelle Lonsdale,Corporate,5,633.0,25.68,0.167,Low Value,3763.0,728.0
ML-180404,Michelle Lonsdale,Corporate,3,742.0,138.72,0.25,Mid Value,3763.0,728.0
ML-182651,Muhammed Lee,Consumer,10,5548.0,1250.94,0.071,High Value,3763.0,728.0
ML-182652,Muhammed Lee,Consumer,9,7379.0,731.18,0.021,High Value,3763.0,728.0
ML-182653,Muhammed Lee,Consumer,5,1591.0,12.8,0.128,Mid Value,3763.0,728.0
ML-182654,Muhammed Lee,Consumer,2,162.0,42.66,0.067,Low Value,3763.0,728.0
ML-73951,Marina Lichtenstein,Corporate,4,497.0,31.17,0.087,Low Value,3763.0,728.0
ML-73952,Marina Lichtenstein,Corporate,3,553.0,111.09,0.0,Low Value,3763.0,728.0
ML-74101,Maris LaWare,Consumer,3,193.0,-184.45,0.36,Low Value,3763.0,728.0
ML-77551,Max Ludwig,Home Office,4,937.0,207.42,0.0,Mid Value,3763.0,728.0
ML-77552,Max Ludwig,Home Office,1,51.0,23.4,0.0,Low Value,3763.0,728.0
ML-77553,Max Ludwig,Home Office,2,122.0,29.52,0.0,Low Value,3763.0,728.0
ML-80401,Michelle Lonsdale,Corporate,4,1513.0,470.7,0.0,Mid Value,3763.0,728.0
ML-80402,Michelle Lonsdale,Corporate,1,73.0,10.92,0.0,Low Value,3763.0,728.0
ML-80403,Michelle Lonsdale,Corporate,2,104.0,-165.71,0.65,Low Value,3763.0,728.0
ML-82651,Muhammed Lee,Consumer,5,984.0,322.22,0.117,Mid Value,3763.0,728.0
ML-82652,Muhammed Lee,Consumer,4,187.0,-45.44,0.3,Low Value,3763.0,728.0
MM-172601,Magdelene Morse,Consumer,10,7869.0,1784.21,0.018,High Value,3763.0,728.0
MM-172602,Magdelene Morse,Consumer,7,1912.0,539.7,0.1,Mid Value,3763.0,728.0
MM-172603,Magdelene Morse,Consumer,5,4620.0,658.0,0.1,High Value,3763.0,728.0
MM-172604,Magdelene Morse,Consumer,4,1315.0,178.4,0.133,Mid Value,3763.0,728.0
MM-179201,Michael Moore,Consumer,5,3683.0,1449.85,0.041,Mid Value,3763.0,728.0
MM-179202,Michael Moore,Consumer,7,7421.0,-508.48,0.188,High Value,3763.0,728.0
MM-179203,Michael Moore,Consumer,10,5483.0,800.72,0.108,High Value,3763.0,728.0
MM-179204,Michael Moore,Consumer,11,3793.0,82.13,0.181,High Value,3763.0,728.0
MM-180551,Michelle Moray,Consumer,2,303.0,0.3,0.188,Low Value,3763.0,728.0
MM-180552,Michelle Moray,Consumer,10,6490.0,1930.46,0.062,High Value,3763.0,728.0
MM-180553,Michelle Moray,Consumer,5,1619.0,490.87,0.044,Mid Value,3763.0,728.0
MM-180554,Michelle Moray,Consumer,8,2752.0,-520.34,0.211,Mid Value,3763.0,728.0
MM-182801,Muhammed MacIntyre,Corporate,5,1582.0,502.57,0.093,Mid Value,3763.0,728.0
MM-182802,Muhammed MacIntyre,Corporate,5,3349.0,1142.75,0.013,Mid Value,3763.0,728.0
MM-182803,Muhammed MacIntyre,Corporate,6,1429.0,172.86,0.111,Mid Value,3763.0,728.0
MM-182804,Muhammed MacIntyre,Corporate,9,774.0,58.89,0.142,Mid Value,3763.0,728.0
MM-72601,Magdelene Morse,Consumer,1,19.0,6.81,0.0,Low Value,3763.0,728.0
MM-72602,Magdelene Morse,Consumer,1,314.0,3.12,0.0,Low Value,3763.0,728.0
MM-72603,Magdelene Morse,Consumer,3,5177.0,1210.49,0.109,High Value,3763.0,728.0
MM-79201,Michael Moore,Consumer,5,968.0,192.69,0.0,Mid Value,3763.0,728.0
MM-79202,Michael Moore,Consumer,1,382.0,42.0,0.0,Low Value,3763.0,728.0
MM-80551,Michelle Moray,Consumer,2,686.0,66.52,0.467,Low Value,3763.0,728.0
MM-80552,Michelle Moray,Consumer,6,1239.0,-705.01,0.182,Mid Value,3763.0,728.0
MM-82801,Muhammed MacIntyre,Corporate,3,664.0,-574.24,0.42,Low Value,3763.0,728.0
MM-82802,Muhammed MacIntyre,Corporate,7,2922.0,863.64,0.0,Mid Value,3763.0,728.0
MN-179351,Michael Nguyen,Consumer,4,4101.0,727.22,0.152,High Value,3763.0,728.0
MN-179352,Michael Nguyen,Consumer,5,3182.0,86.59,0.122,Mid Value,3763.0,728.0
MN-179353,Michael Nguyen,Consumer,6,3112.0,412.52,0.188,Mid Value,3763.0,728.0
MN-179354,Michael Nguyen,Consumer,6,2477.0,290.82,0.26,Mid Value,3763.0,728.0
MN-79351,Michael Nguyen,Consumer,3,71.0,-23.03,0.233,Low Value,3763.0,728.0
MN-79352,Michael Nguyen,Consumer,3,2104.0,-101.95,0.514,Mid Value,3763.0,728.0
MO-175001,Mary O'Rourke,Consumer,4,1731.0,165.66,0.214,Mid Value,3763.0,728.0
MO-175002,Mary O'Rourke,Consumer,5,4472.0,26.37,0.061,High Value,3763.0,728.0
MO-175003,Mary O'Rourke,Consumer,11,3190.0,322.07,0.183,Mid Value,3763.0,728.0
MO-175004,Mary O'Rourke,Consumer,4,922.0,59.36,0.22,Mid Value,3763.0,728.0
MO-178001,Meg O'Connel,Home Office,7,9347.0,2126.94,0.066,High Value,3763.0,728.0
MO-178002,Meg O'Connel,Home Office,3,355.0,100.59,0.0,Low Value,3763.0,728.0
MO-178003,Meg O'Connel,Home Office,7,2319.0,241.94,0.109,Mid Value,3763.0,728.0
MO-178004,Meg O'Connel,Home Office,8,1686.0,169.34,0.164,Mid Value,3763.0,728.0
MO-179501,Michael Oakman,Consumer,1,101.0,20.23,0.1,Low Value,3763.0,728.0
MO-179502,Michael Oakman,Consumer,8,4009.0,117.73,0.075,High Value,3763.0,728.0
MO-179503,Michael Oakman,Consumer,3,266.0,-21.82,0.2,Low Value,3763.0,728.0
MO-179504,Michael Oakman,Consumer,2,154.0,-82.01,0.35,Low Value,3763.0,728.0
MO-75001,Mary O'Rourke,Consumer,3,580.0,16.7,0.233,Low Value,3763.0,728.0
MO-75002,Mary O'Rourke,Consumer,2,231.0,-71.15,0.45,Low Value,3763.0,728.0
MO-78001,Meg O'Connel,Home Office,6,1885.0,138.29,0.075,Mid Value,3763.0,728.0
MO-78002,Meg O'Connel,Home Office,3,2411.0,326.98,0.2,Mid Value,3763.0,728.0
MO-79501,Michael Oakman,Consumer,1,712.0,224.22,0.0,Low Value,3763.0,728.0
MO-79502,Michael Oakman,Consumer,2,222.0,27.91,0.2,Low Value,3763.0,728.0
MP-174701,Mark Packer,Home Office,6,1697.0,-305.95,0.352,Mid Value,3763.0,728.0
MP-174702,Mark Packer,Home Office,6,4416.0,1209.02,0.017,High Value,3763.0,728.0
MP-174703,Mark Packer,Home Office,9,3608.0,728.0,0.054,Mid Value,3763.0,728.0
MP-174704,Mark Packer,Home Office,7,3207.0,600.29,0.121,Mid Value,3763.0,728.0
MP-179651,Michael Paige,Corporate,7,2552.0,-194.2,0.233,Mid Value,3763.0,728.0
MP-179652,Michael Paige,Corporate,13,6431.0,196.72,0.212,High Value,3763.0,728.0
MP-179653,Michael Paige,Corporate,10,4263.0,814.54,0.114,High Value,3763.0,728.0
MP-179654,Michael Paige,Corporate,9,3984.0,638.16,0.255,High Value,3763.0,728.0
MP-181751,Mike Pelletier,Home Office,13,9796.0,-526.38,0.267,High Value,3763.0,728.0
MP-181752,Mike Pelletier,Home Office,8,5065.0,178.72,0.127,High Value,3763.0,728.0
MP-181753,Mike Pelletier,Home Office,6,2096.0,576.5,0.05,Mid Value,3763.0,728.0
MP-181754,Mike Pelletier,Home Office,9,5090.0,226.45,0.155,High Value,3763.0,728.0
MP-74701,Mark Packer,Home Office,2,59.0,-58.38,0.467,Low Value,3763.0,728.0
MP-79651,Michael Paige,Corporate,5,295.0,82.53,0.14,Low Value,3763.0,728.0
MP-79652,Michael Paige,Corporate,3,271.0,94.95,0.0,Low Value,3763.0,728.0
MP-81751,Mike Pelletier,Home Office,3,944.0,227.67,0.0,Mid Value,3763.0,728.0
MP-81752,Mike Pelletier,Home Office,3,1225.0,-150.37,0.18,Mid Value,3763.0,728.0
MR-175451,Mathew Reese,Home Office,8,4797.0,971.76,0.062,High Value,3763.0,728.0
MR-175452,Mathew Reese,Home Office,8,11500.0,1440.03,0.046,High Value,3763.0,728.0
MR-175453,Mathew Reese,Home Office,3,2312.0,486.2,0.0,Mid Value,3763.0,728.0
MR-175454,Mathew Reese,Home Office,4,640.0,162.94,0.2,Low Value,3763.0,728.0
MR-75451,Mathew Reese,Home Office,3,1963.0,574.53,0.0,Mid Value,3763.0,728.0
MR-75452,Mathew Reese,Home Office,3,363.0,75.78,0.0,Low Value,3763.0,728.0
MS-173651,Maribeth Schnelling,Consumer,7,4809.0,1295.59,0.188,High Value,3763.0,728.0
MS-173652,Maribeth Schnelling,Consumer,5,2419.0,-313.33,0.167,Mid Value,3763.0,728.0
MS-173653,Maribeth Schnelling,Consumer,12,5642.0,1473.12,0.05,High Value,3763.0,728.0
MS-173654,Maribeth Schnelling,Consumer,10,7445.0,844.94,0.16,High Value,3763.0,728.0
MS-175301,MaryBeth Skach,Consumer,7,6450.0,1712.57,0.08,High Value,3763.0,728.0
MS-175302,MaryBeth Skach,Consumer,6,3698.0,1200.63,0.087,Mid Value,3763.0,728.0
MS-175303,MaryBeth Skach,Consumer,8,2710.0,-846.77,0.248,Mid Value,3763.0,728.0
MS-175304,MaryBeth Skach,Consumer,4,476.0,84.03,0.157,Low Value,3763.0,728.0
MS-177101,Maurice Satty,Consumer,7,314.0,56.38,0.05,Low Value,3763.0,728.0
MS-177102,Maurice Satty,Consumer,6,3814.0,305.99,0.09,High Value,3763.0,728.0
MS-177103,Maurice Satty,Consumer,7,2762.0,448.14,0.071,Mid Value,3763.0,728.0
MS-177104,Maurice Satty,Consumer,6,1611.0,247.43,0.22,Mid Value,3763.0,728.0
MS-177701,Maxwell Schwartz,Consumer,7,4739.0,-281.7,0.263,High Value,3763.0,728.0
MS-177702,Maxwell Schwartz,Consumer,11,7757.0,2795.88,0.029,High Value,3763.0,728.0
MS-177703,Maxwell Schwartz,Consumer,9,1747.0,-109.36,0.188,Mid Value,3763.0,728.0
MS-177704,Maxwell Schwartz,Consumer,9,3146.0,280.86,0.1,Mid Value,3763.0,728.0
MS-178301,Melanie Seite,Consumer,6,2696.0,597.78,0.073,Mid Value,3763.0,728.0
MS-178302,Melanie Seite,Consumer,7,4366.0,411.94,0.112,High Value,3763.0,728.0
MS-178303,Melanie Seite,Consumer,9,4350.0,736.23,0.163,High Value,3763.0,728.0
MS-178304,Melanie Seite,Consumer,4,370.0,19.43,0.18,Low Value,3763.0,728.0
MS-179801,Michael Stewart,Corporate,5,4091.0,945.43,0.218,High Value,3763.0,728.0
MS-179802,Michael Stewart,Corporate,6,7202.0,953.53,0.029,High Value,3763.0,728.0
MS-179803,Michael Stewart,Corporate,10,4065.0,-1119.58,0.3,High Value,3763.0,728.0
MS-179804,Michael Stewart,Corporate,6,855.0,55.23,0.173,Mid Value,3763.0,728.0
MS-73651,Maribeth Schnelling,Consumer,4,1233.0,205.05,0.0,Mid Value,3763.0,728.0
MS-73652,Maribeth Schnelling,Consumer,1,133.0,23.97,0.0,Low Value,3763.0,728.0
MS-75301,MaryBeth Skach,Consumer,1,569.0,215.49,0.0,Low Value,3763.0,728.0
MS-75302,MaryBeth Skach,Consumer,7,887.0,-378.56,0.392,Mid Value,3763.0,728.0
MS-77101,Maurice Satty,Consumer,2,164.0,21.33,0.0,Low Value,3763.0,728.0
MS-77102,Maurice Satty,Consumer,6,1366.0,73.47,0.18,Mid Value,3763.0,728.0
MS-77701,Maxwell Schwartz,Consumer,4,217.0,80.01,0.0,Low Value,3763.0,728.0
MS-77702,Maxwell Schwartz,Consumer,2,322.0,86.1,0.0,Low Value,3763.0,728.0
MS-78301,Melanie Seite,Consumer,3,305.0,69.78,0.0,Low Value,3763.0,728.0
MS-78302,Melanie Seite,Consumer,5,4017.0,225.11,0.518,High Value,3763.0,728.0
MS-79801,Michael Stewart,Corporate,2,673.0,121.7,0.14,Low Value,3763.0,728.0
MS-79802,Michael Stewart,Corporate,3,983.0,291.03,0.0,Mid Value,3763.0,728.0
MT-178151,Meg Tillman,Consumer,9,4902.0,1235.79,0.105,High Value,3763.0,728.0
MT-178152,Meg Tillman,Consumer,7,3607.0,-174.87,0.129,Mid Value,3763.0,728.0
MT-178153,Meg Tillman,Consumer,5,2446.0,-274.93,0.2,Mid Value,3763.0,728.0
MT-178154,Meg Tillman,Consumer,6,2890.0,509.01,0.13,Mid Value,3763.0,728.0
MT-180701,Michelle Tran,Home Office,10,2682.0,-47.48,0.132,Mid Value,3763.0,728.0
MT-180702,Michelle Tran,Home Office,7,6720.0,1291.87,0.143,High Value,3763.0,728.0
MT-180703,Michelle Tran,Home Office,3,204.0,-17.14,0.089,Low Value,3763.0,728.0
MT-180704,Michelle Tran,Home Office,4,1321.0,-23.68,0.243,Mid Value,3763.0,728.0
MT-78151,Meg Tillman,Consumer,2,344.0,-361.59,0.233,Low Value,3763.0,728.0
MT-78152,Meg Tillman,Consumer,4,1157.0,-139.99,0.2,Mid Value,3763.0,728.0
MT-80701,Michelle Tran,Home Office,3,4827.0,-471.98,0.35,High Value,3763.0,728.0
MT-80702,Michelle Tran,Home Office,4,2025.0,-2519.63,0.467,Mid Value,3763.0,728.0
MV-174851,Mark Van Huff,Consumer,5,2222.0,612.63,0.087,Mid Value,3763.0,728.0
MV-174852,Mark Van Huff,Consumer,9,5580.0,406.92,0.135,High Value,3763.0,728.0
MV-174853,Mark Van Huff,Consumer,4,1202.0,442.3,0.05,Mid Value,3763.0,728.0
MV-174854,Mark Van Huff,Consumer,9,1561.0,189.03,0.24,Mid Value,3763.0,728.0
MV-181901,Mike Vittorini,Consumer,8,9480.0,1131.55,0.06,High Value,3763.0,728.0
MV-181902,Mike Vittorini,Consumer,10,2796.0,440.74,0.125,Mid Value,3763.0,728.0
MV-181903,Mike Vittorini,Consumer,5,1564.0,-667.49,0.234,Mid Value,3763.0,728.0
MV-181904,Mike Vittorini,Consumer,7,1736.0,273.86,0.086,Mid Value,3763.0,728.0
MV-74851,Mark Van Huff,Consumer,2,636.0,66.06,0.0,Low Value,3763.0,728.0
MV-74852,Mark Van Huff,Consumer,3,317.0,93.7,0.2,Low Value,3763.0,728.0
MV-81901,Mike Vittorini,Consumer,4,3445.0,87.6,0.35,Mid Value,3763.0,728.0
MV-81902,Mike Vittorini,Consumer,4,551.0,93.78,0.0,Low Value,3763.0,728.0
MW-182201,Mitch Webber,Consumer,5,7302.0,1523.2,0.09,High Value,3763.0,728.0
MW-182202,Mitch Webber,Consumer,5,5709.0,1505.16,0.011,High Value,3763.0,728.0
MW-182203,Mitch Webber,Consumer,11,2241.0,-670.47,0.365,Mid Value,3763.0,728.0
MW-182204,Mitch Webber,Consumer,7,5342.0,1238.42,0.079,High Value,3763.0,728.0
MW-182351,Mitch Willingham,Corporate,8,5128.0,-1349.68,0.312,High Value,3763.0,728.0
MW-182352,Mitch Willingham,Corporate,7,3020.0,-1258.98,0.212,Mid Value,3763.0,728.0
MW-182353,Mitch Willingham,Corporate,7,4534.0,762.9,0.033,High Value,3763.0,728.0
MW-182354,Mitch Willingham,Corporate,2,5254.0,1665.52,0.067,High Value,3763.0,728.0
MW-82201,Mitch Webber,Consumer,4,224.0,15.0,0.28,Low Value,3763.0,728.0
MW-82202,Mitch Webber,Consumer,4,2252.0,475.23,0.1,Mid Value,3763.0,728.0
MW-82351,Mitch Willingham,Corporate,5,675.0,258.31,0.117,Low Value,3763.0,728.0
MW-82352,Mitch Willingham,Corporate,1,397.0,67.44,0.0,Low Value,3763.0,728.0
MY-173801,Maribeth Yedwab,Corporate,7,6052.0,896.76,0.258,High Value,3763.0,728.0
MY-173802,Maribeth Yedwab,Corporate,9,5220.0,1449.81,0.075,High Value,3763.0,728.0
MY-173803,Maribeth Yedwab,Corporate,5,1198.0,260.64,0.0,Mid Value,3763.0,728.0
MY-173804,Maribeth Yedwab,Corporate,7,2255.0,319.12,0.308,Mid Value,3763.0,728.0
MY-182951,Muhammed Yedwab,Corporate,6,8991.0,390.37,0.121,High Value,3763.0,728.0
MY-182952,Muhammed Yedwab,Corporate,8,6649.0,1314.78,0.111,High Value,3763.0,728.0
MY-182953,Muhammed Yedwab,Corporate,4,5779.0,1220.23,0.076,High Value,3763.0,728.0
MY-182954,Muhammed Yedwab,Corporate,11,4151.0,-371.71,0.244,High Value,3763.0,728.0
MY-73801,Maribeth Yedwab,Corporate,2,158.0,-111.03,0.233,Low Value,3763.0,728.0
MY-73802,Maribeth Yedwab,Corporate,2,1589.0,744.2,0.467,Mid Value,3763.0,728.0
MY-82951,Muhammed Yedwab,Corporate,6,2993.0,569.1,0.108,Mid Value,3763.0,728.0
MY-82952,Muhammed Yedwab,Corporate,4,1081.0,-480.13,0.36,Mid Value,3763.0,728.0
MZ-173351,Maria Zettner,Home Office,6,2892.0,244.04,0.094,Mid Value,3763.0,728.0
MZ-173352,Maria Zettner,Home Office,7,5126.0,288.5,0.009,High Value,3763.0,728.0
MZ-173353,Maria Zettner,Home Office,9,5854.0,1177.04,0.107,High Value,3763.0,728.0
MZ-173354,Maria Zettner,Home Office,4,594.0,85.02,0.067,Low Value,3763.0,728.0
MZ-175151,Mary Zewe,Corporate,10,5508.0,966.84,0.19,High Value,3763.0,728.0
MZ-175152,Mary Zewe,Corporate,6,3803.0,-609.57,0.173,High Value,3763.0,728.0
MZ-175153,Mary Zewe,Corporate,3,1508.0,309.61,0.025,Mid Value,3763.0,728.0
MZ-175154,Mary Zewe,Corporate,6,2565.0,787.75,0.28,Mid Value,3763.0,728.0
MZ-73351,Maria Zettner,Home Office,1,180.0,55.23,0.0,Low Value,3763.0,728.0
MZ-73352,Maria Zettner,Home Office,4,3314.0,404.68,0.429,Mid Value,3763.0,728.0
MZ-75151,Mary Zewe,Corporate,6,1234.0,-413.83,0.318,Mid Value,3763.0,728.0
MZ-75152,Mary Zewe,Corporate,1,150.0,25.05,0.0,Low Value,3763.0,728.0
MZ-75153,Mary Zewe,Corporate,2,1809.0,817.2,0.0,Mid Value,3763.0,728.0
NB-185801,Nicole Brennan,Corporate,3,1306.0,127.9,0.33,Mid Value,3763.0,728.0
NB-185802,Nicole Brennan,Corporate,2,1409.0,-48.0,0.45,Mid Value,3763.0,728.0
NB-185803,Nicole Brennan,Corporate,3,1886.0,-209.94,0.325,Mid Value,3763.0,728.0
NB-185804,Nicole Brennan,Corporate,2,274.0,24.79,0.1,Low Value,3763.0,728.0
NB-186551,Nona Balk,Corporate,5,2804.0,781.53,0.139,Mid Value,3763.0,728.0
NB-186552,Nona Balk,Corporate,5,4478.0,515.66,0.04,High Value,3763.0,728.0
NB-186553,Nona Balk,Corporate,3,392.0,122.23,0.267,Low Value,3763.0,728.0
NB-186554,Nona Balk,Corporate,9,1974.0,117.64,0.174,Mid Value,3763.0,728.0
NB-85801,Nicole Brennan,Corporate,4,633.0,-529.59,0.21,Low Value,3763.0,728.0
NB-85802,Nicole Brennan,Corporate,1,100.0,32.94,0.0,Low Value,3763.0,728.0
NB-85803,Nicole Brennan,Corporate,2,327.0,-89.52,0.4,Low Value,3763.0,728.0
NB-86551,Nona Balk,Corporate,2,131.0,29.97,0.0,Low Value,3763.0,728.0
NB-86552,Nona Balk,Corporate,3,303.0,-113.63,0.1,Low Value,3763.0,728.0
NC-183401,Nat Carroll,Consumer,10,7627.0,-2263.24,0.216,High Value,3763.0,728.0
NC-183402,Nat Carroll,Consumer,4,1754.0,278.53,0.027,Mid Value,3763.0,728.0
NC-183403,Nat Carroll,Consumer,3,2063.0,408.16,0.001,Mid Value,3763.0,728.0
NC-183404,Nat Carroll,Consumer,5,2461.0,580.31,0.041,Mid Value,3763.0,728.0
NC-184151,Nathan Cano,Consumer,4,833.0,91.18,0.134,Mid Value,3763.0,728.0
NC-184152,Nathan Cano,Consumer,4,2335.0,482.47,0.025,Mid Value,3763.0,728.0
NC-184153,Nathan Cano,Consumer,5,3870.0,859.52,0.033,High Value,3763.0,728.0
NC-184154,Nathan Cano,Consumer,6,2219.0,-2204.81,0.264,Mid Value,3763.0,728.0
NC-185351,Nick Crebassa,Corporate,5,1137.0,207.36,0.117,Mid Value,3763.0,728.0
NC-185352,Nick Crebassa,Corporate,7,565.0,128.38,0.05,Low Value,3763.0,728.0
NC-185353,Nick Crebassa,Corporate,3,1109.0,-235.52,0.42,Mid Value,3763.0,728.0
NC-185354,Nick Crebassa,Corporate,7,8240.0,1314.76,0.137,High Value,3763.0,728.0
NC-186251,Noah Childs,Corporate,15,11491.0,2110.57,0.054,High Value,3763.0,728.0
NC-186252,Noah Childs,Corporate,6,2018.0,219.82,0.096,Mid Value,3763.0,728.0
NC-186253,Noah Childs,Corporate,3,1573.0,258.55,0.04,Mid Value,3763.0,728.0
NC-186254,Noah Childs,Corporate,5,1822.0,-359.02,0.244,Mid Value,3763.0,728.0
NC-83401,Nat Carroll,Consumer,5,2280.0,729.12,0.0,Mid Value,3763.0,728.0
NC-83402,Nat Carroll,Consumer,1,229.0,41.4,0.0,Low Value,3763.0,728.0
NC-83403,Nat Carroll,Consumer,3,199.0,-235.16,0.4,Low Value,3763.0,728.0
NC-84151,Nathan Cano,Consumer,2,287.0,-211.78,0.7,Low Value,3763.0,728.0
NC-84152,Nathan Cano,Consumer,3,1215.0,258.44,0.2,Mid Value,3763.0,728.0
NC-85351,Nick Crebassa,Corporate,3,782.0,217.28,0.14,Mid Value,3763.0,728.0
NC-85352,Nick Crebassa,Corporate,4,469.0,-296.88,0.4,Low Value,3763.0,728.0
NC-86251,Noah Childs,Corporate,1,339.0,23.76,0.0,Low Value,3763.0,728.0
NC-86252,Noah Childs,Corporate,1,103.0,9.24,0.0,Low Value,3763.0,728.0
ND-183701,Natalie DeCherney,Consumer,3,652.0,85.69,0.014,Low Value,3763.0,728.0
ND-183702,Natalie DeCherney,Consumer,3,3485.0,755.24,0.144,Mid Value,3763.0,728.0
ND-183703,Natalie DeCherney,Consumer,8,2452.0,775.7,0.029,Mid Value,3763.0,728.0
ND-183704,Natalie DeCherney,Consumer,9,4329.0,353.65,0.211,High Value,3763.0,728.0
ND-184601,Neil Ducich,Corporate,5,1377.0,359.45,0.086,Mid Value,3763.0,728.0
ND-184602,Neil Ducich,Corporate,6,5124.0,811.5,0.058,High Value,3763.0,728.0
ND-184603,Neil Ducich,Corporate,5,2663.0,583.14,0.154,Mid Value,3763.0,728.0
ND-184604,Neil Ducich,Corporate,6,2894.0,443.34,0.087,Mid Value,3763.0,728.0
ND-83701,Natalie DeCherney,Consumer,2,360.0,52.62,0.233,Low Value,3763.0,728.0
ND-83702,Natalie DeCherney,Consumer,4,2431.0,597.38,0.1,Mid Value,3763.0,728.0
ND-84601,Neil Ducich,Corporate,5,1973.0,741.36,0.233,Mid Value,3763.0,728.0
ND-84602,Neil Ducich,Corporate,1,41.0,11.16,0.0,Low Value,3763.0,728.0
ND-84603,Neil Ducich,Corporate,4,708.0,218.91,0.0,Low Value,3763.0,728.0
NF-183851,Natalie Fritzler,Consumer,10,7362.0,1941.96,0.085,High Value,3763.0,728.0
